url,handle,name,subscribers,videos_count,score_0_5,reason,discovery_keywords,channel_id,vertical,topic,stage,scored_at,source,live_videos_count
https://www.youtube.com/@h_161,@h_161,Ремонт холодильников,1330,109,5,Dedicated fridge repair channel by a technician documenting real jobs and daily work with new parts.,reparación de refrigeradores | buzdolabı tamiri | ремонт холодильников | ซ่อมตู้เย็น,UCjV3fLZJo_4-zY0RSezKA0A,hands,appliance-repair,wave1,2026-09-14,scraper,109
https://www.youtube.com/@hafizashfaq3060,@hafizashfaq3060,Hafiz Ashfaq,399,133,5,"Dedicated PCB repair academy for AC, fridge, washing machine, microwave boards with practical training focus.",appliance repair course | washing machine repair Hindi | washing machine repairing Urdu,UCb16WuGejjMOLZnSe13oDvA,hands,appliance-repair,wave1,2026-09-14,scraper,133
https://www.youtube.com/@huangheng-m6k,@HuangHeng-m6k,家电维修黄哥H,2200,368,5,Home appliance repair technician sharing real repair process videos.,家电维修,UCAfN7WFLy7jMoSM474r6k5g,hands,appliance-repair,wave1,2026-09-14,scraper,368
https://www.youtube.com/@inshakhan-o1t,@InshaKhan-o1t,GENEX SOLUTION HELP LINE AIR CONDITION REPAIRING  ,52,68,5,"Titles show real refrigerator repairs: defrost problem solving, compressor change, gas charging.",washing machine repairing,UCcT2XkaqLY1TCRgdW-Sygaw,hands,appliance-repair,wave1,2026-09-14,scraper,68
https://www.youtube.com/@kolkataactech,@kolkataactech,Ac Technician Kolkata,21,50,5,"AC technician shorts showing circuit repair, outdoor unit connections, cassette AC servicing on camera.",servis AC,UCz2KOKnTuvpwMBwanjNYLcg,hands,appliance-repair,gray_v2,2026-09-14,scraper,50
https://www.youtube.com/@laowurepair,@LaoWuRepair,Old Wu Electrical Maintenance,5730,1922,5,Professional appliance maintenance channel sharing repair process and experience across various electrical appliances.,家电维修,UChO9tE2cadVzsioqEcBHOFQ,hands,appliance-repair,wave1,2026-09-14,scraper,1922
https://www.youtube.com/@macterckaya134,@Macterckaya134,РЕМОНТ СТИРАЛЬНЫХ МАШИН,414,57,5,13-year repair technician showing how he performs washing machine repairs on camera.,ремонт стиральных машин | réparation lave-linge,UC1ZBmxErfQ7ZqX9DLmLWJxA,hands,appliance-repair,wave1,2026-09-14,scraper,57
https://www.youtube.com/@master-plus,@master-plus,Мастер Плюс,685000,422,5,Dedicated appliance repair channel focused on washing machines with hands-on complex repairs and experiments.,ремонт стиральных машин,UCXAmmER3VF4285Z68DNUx4Q,hands,appliance-repair,wave1,2026-09-14,scraper,422
https://www.youtube.com/@master_holodoff,@master_holodoff,Мастер Холодофф,18300,74,5,"Channel explicitly focused on refrigerator repair techniques, tools and craft secrets for fellow technicians.",reparación de refrigeradores | ремонт холодильников | تعمیر یخچال,UCqJ80SF7zuWQYc-IV5OV03A,hands,appliance-repair,wave1,2026-09-14,scraper,74
https://www.youtube.com/@monalemr113,@monalemr113,阿飞电器维修,1690,110,5,Appliance repair channel documenting daily technician repair work with free technical videos.,家电维修,UCATYGsqtg8-1qhLi-WckaHw,hands,appliance-repair,wave1,2026-09-14,scraper,110
https://www.youtube.com/@remservise,@remservise,Ремонт Сервис,2440,54,5,"Dedicated appliance repair channel with video lessons on washing machines, fridges and dishwashers.",ремонт стиральных машин,UClBXyVJtS8thh3YeTMr0daA,hands,appliance-repair,wave1,2026-09-14,scraper,54
https://www.youtube.com/@repair911,@repair911,Repair 911,3680,329,5,Washing machine repair technician filming real on-site repair jobs and video instructions.,reparación de lavadoras | ремонт стиральных машин | réparation lave-linge,UCVDCD4kmDhsM2BIYpgbiifg,hands,appliance-repair,wave1,2026-09-14,scraper,329
https://www.youtube.com/@reparaciondelavadorasexpress,@reparaciondelavadorasexpress,reparacion de lavadoras,55,72,5,"Repair and maintenance channel covering water heaters, washers, fridges, dryers, stoves and ovens across brands.",reparación de lavadoras,UChwift5VGY5QLWannG3HlkQ,hands,appliance-repair,wave1,2026-09-14,scraper,72
https://www.youtube.com/@reparacionesneutrovolt,@reparacionesneutrovolt,Reparaciones Neutro Volt,67000,143,5,Channel dedicated to step-by-step washer/fridge repair and electric motor rewinding demonstrations.,reparación de lavadoras | reparación de refrigeradores,UCavyqG4jgQAedOYmu4DnODQ,hands,appliance-repair,wave1,2026-09-14,scraper,143
https://www.youtube.com/@reparacionesspartan,@ReparacionesSpartan,FRÍO SPARTAN reparaciones ,2980,635,5,"Dedicated channel for real repair of appliances, electronics and AC units shown on camera.",reparación de lavadoras | reparación electrónica,UCy3yOVlxsVJlewu2ZErKzXg,hands,appliance-repair,wave1,2026-09-14,scraper,635
https://www.youtube.com/@rrr_training,@rrr_training,RRR Training,67,63,5,"Hands-on appliance repair training institute teaching AC, fridge, washing machine, microwave practical courses.",appliance repair course,UCbCPfGe1D4OXOx5a0afb-Cg,hands,appliance-repair,wave1,2026-09-14,scraper,63
https://www.youtube.com/@rsreparaciones,@RSReparaciones,RS Reparaciones,8260,1385,5,"Specialized channel showing real step-by-step diagnostics and repairs of washers, fridges and AC.",reparación de lavadoras | reparación de aire acondicionado,UCOocuUcMnCMjKIRzmLg9pgw,hands,appliance-repair,wave1,2026-09-14,scraper,1385
https://www.youtube.com/@serviciofelix,@serviciofelix,Servicio Félix,12700,63,5,"Specialized washer repair shop channel showing diagnostics, step-by-step repairs and calibrations.",reparación de lavadoras,UC61gLPDTdLZ0__Fcmbuye8g,hands,appliance-repair,wave1,2026-09-14,scraper,63
https://www.youtube.com/@videoreparacion,@VideoReparacion,Video Reparacion,195000,586,5,"Family channel with step-by-step DIY repair guides for coffee makers, washers, AC, dryers, dishwashers.",reparación de lavadoras,UCSpvL_2T9EfdyCKEammNhjw,hands,appliance-repair,wave1,2026-09-14,scraper,586
https://www.youtube.com/@afastlocalrefrigeratorrepa2381,@afastlocalrefrigeratorrepa2381,A Fast Local Refrigerator Repair,61,141,5,Dedicated refrigerator repair business with titles showing real diagnostic and part replacement work like leaks and cooling fixes.,refrigerator repair | fridge repair | sửa tủ lạnh | reparación de refrigeradores | buzdolabı tamiri | تعمیر یخچال,UCoZM9xRhJ-ULFkeYyjAZVZw,hands,appliance-repair,wave1,2026-09-14,both,141
https://www.youtube.com/@akairconditioner88,@Akairconditioner88,A.K AirConditioner,471,72,5,"Titles show detailed AC repairs: gas leak welding, condenser leak testing, valve replacement, restoration.",air conditioner repair,UCA4OjinUkuGuxuUEKafPaZQ,hands,appliance-repair,wave1,2026-09-14,both,72
https://www.youtube.com/@akhomeappliancesrepair,@akhomeappliancesrepair,AK HOME APPLIANCES REPAIR,155,151,5,"Multi-appliance repair channel covering AC, washing machine, fridge, microwave with dedicated troubleshooting content.",AC repair | washing machine repairing | microwave oven repair,UCmX5uievbYg3zUuZgvyHLlg,hands,appliance-repair,gray_v2,2026-09-14,both,151
https://www.youtube.com/@akinfohomeappliancesrepair,@akinfohomeappliancesrepair,AK info Homeappliances Repair Training,522,161,5,"Home appliance repair training institute covering AC, fridge, washing machine with practical multimeter and PCB titles.",fridge repair | appliance repair course | UPS repair | electronics repair course,UCk8kH0_XLhKC1SSHmpvWX9w,hands,appliance-repair,wave1,2026-09-14,both,161
https://www.youtube.com/@appliancefixlab,@ApplianceFixLab,Appliance Fix Lab,814,376,5,Dedicated appliance repair channel showcasing diagnostics and repair across many appliance types and brands.,appliance repair | washing machine repair | fridge repair | dryer repair,UCVBMw06QdQqfySyea1qK-lw,hands,appliance-repair,wave1,2026-09-14,both,378
https://www.youtube.com/@appliances-help,@Appliances-Help,Appliance Help & Repair,753,189,5,"Florida appliance repair channel with detailed on-camera fixes: dryer belt/pulley, blower wheel, oven display repair.",appliance repair | home appliance repair | dishwasher repair | dryer repair,UCWj3kR-lN8nKiUrNfZqoLhQ,hands,appliance-repair,wave1,2026-09-14,both,237
https://www.youtube.com/@appliancesrepairtechnician,@appliancesrepairtechnician,Appliances Repair Technician,315,118,5,"Titles show specific washing machine repairs (no water input, not draining) with brand names and fix times, clear technician work.",washing machine repair | refrigerator repair | appliance repair technician | reparación de lavadoras | Waschmaschine reparieren | TV repair | LED TV repair | electronics repair no talking | TV repair technician,UCuRucSvPwBusFLmZryhVGAQ,hands,appliance-repair,wave1,2026-09-14,both,118
https://www.youtube.com/@atxassistenciatecnica,@ATXASSISTENCIATECNICA,ATX Technical Assistance,6760,51,5,Dedicated step-by-step microwave and electric oven repair tutorial channel with clear practical focus.,appliance repair | 家电维修,UCpv0GEBM5U_pnL3orKBv41g,hands,appliance-repair,wave1,2026-09-14,both,51
https://www.youtube.com/@beardedappliancerepair,@BeardedApplianceRepair,Bearded Appliance Repair,57300,136,5,"Dedicated appliance repair channel covering ice makers, dishwashers and diagnostic troubleshooting DIY tips.",appliance repair | home appliance repair | dishwasher repair | dryer repair | appliance repair technician | appliance repair course | electronics repair,UCQDRFiJpJEMdnEjuYx8zn4w,hands,appliance-repair,wave1,2026-09-14,both,136
https://www.youtube.com/@billnewberry,@BillNewberry,Bill Newberry,190000,140,5,Dedicated appliance repair channel with troubleshooting and step-by-step repair videos across many appliance types.,appliance repair | refrigerator repair | dryer repair,UCzjWW4O7wxQCiB6eJMToSMA,hands,appliance-repair,wave1,2026-09-14,both,140
https://www.youtube.com/@chenxijiangjiadian,@chenxijiangjiadian,Chenxi Talks About Home Appliances,343,99,5,"Chinese channel with long titled videos on washing machine, fridge, and AC repair techniques and troubleshooting.",appliance repair | home appliance repair | 家电维修,UC4LU_EYHkXr3pYtYJ1mkuAg,hands,appliance-repair,wave1,2026-09-14,both,258
https://www.youtube.com/channel/uc0njjlycujpt7gou-cm6bea,@cool-techaalok, Home Appliance Repair ,55,65,5,"Hindi appliance repair channel with practical PCB, compressor and wiring repair titles.",appliance repair | home appliance repair | washing machine repair | fridge repair | AC repair | dishwasher repair | appliance repair technician | washing machine repair Hindi | fridge repair Hindi | AC repair Hindi,UC0NJjlYCUJpt7GOU-cm6BEA,hands,appliance-repair,wave1,2026-09-14,both,116
https://www.youtube.com/@dawoodstone4288,@dawoodstone4288,Daz Appliance Repair ,131,120,5,"Dedicated washer repair channel with tub replacement, bearing swap and disassembly videos shown step by step.",appliance repair | home appliance repair | fridge repair | dishwasher repair | appliance repair technician,UCjCKIORglXTlNsOwO49EqMw,hands,appliance-repair,wave1,2026-09-14,both,156
https://www.youtube.com/@dmytro.troubleshooters,@Dmytro.troubleshooters,Troubleshooters Appliance Repair,270,311,5,"Dedicated appliance repair company channel explicitly showing real step-by-step washer, dryer, fridge repair jobs.",appliance repair | fridge repair | dishwasher repair,UCYg4Q18vg1dOIwQWgO2vF_Q,hands,appliance-repair,wave1,2026-09-14,both,383
https://www.youtube.com/@easyfixapplianceltd,@EasyFixApplianceLTD,EasyFix Appliance LTD,64,136,5,"Vancouver repair company with detailed part-replacement videos: gasket, shock absorbers, igniter.",appliance repair | dishwasher repair,UCsxLSq-J95NL16mbmysqSPg,hands,appliance-repair,wave1,2026-09-14,both,293
https://www.youtube.com/@elreparadorelectrodomestic6830,@elreparadorelectrodomestic6830,el reparador ,412,64,5,"Titles show real repair jobs: washer not spinning, gas charging, maintenance, washer not wringing, diagnostics.",reparación de lavadoras,UCk5eHU0e5BuU5IijEEH_gCw,hands,appliance-repair,wave1,2026-09-14,both,71
https://www.youtube.com/@escaladeappliancerepair-fx7tf,@EscaladeApplianceRepair-fx7tf,Escalade Appliance Repair Services,21,212,5,Appliance repair company channel with detailed step-by-step washer gearcase and compressor repair video series.,appliance repair | fridge repair | dryer repair,UCAR1OgcAaoautLsvO8SVdGg,hands,appliance-repair,wave1,2026-09-14,both,217
https://www.youtube.com/@fixriteappliance,@fixriteappliance,FixRite Appliance Repair,1310,99,5,Dedicated appliance repair technician documenting POV repairs across common household appliances in the US.,appliance repair | refrigerator repair | microwave oven repair | dryer repair | appliance repair technician,UCUfDC-aaMp-TlIZ5djjaQnA,hands,appliance-repair,wave1,2026-09-14,both,99
https://www.youtube.com/@fridgerepairsingapore,@fridgerepairsingapore,Fridge repair singapore,54,216,5,Dedicated fridge repair channel with titles clearly showing diagnosis and part fixes like defrost heater and fan motor faults.,refrigerator repair | fridge repair | reparación de refrigeradores | buzdolabı tamiri | تعمیر یخچال,UC6rSNQ8MKVrWhtIbmMgEEXQ,hands,appliance-repair,wave1,2026-09-14,both,294
https://www.youtube.com/@holod_alex,@holod_alex,Ремонт холодильников.,1940,233,5,"Dedicated refrigerator repair channel covering soldering, capillary replacement, compressor replacement techniques.",ремонт холодильников,UCNnpORAP1M8RLP6lFZZfbLA,hands,appliance-repair,trial100,2026-09-14,both,233
https://www.youtube.com/@lgrepaircenter,@lgrepaircenter,مرکز تعمیر لوازم خانگی ال جی,5,74,5,"Dedicated LG fridge/washing machine repair center with titles on compressor repair, gas charging and icemaker fixes.",تعمیر یخچال,UCnGi8CTiDqueYOhYpU_li4A,hands,appliance-repair,wave1,2026-09-14,both,74
https://www.youtube.com/@master_lavadoras,@Master_Lavadoras,Master_Lavadoras,334,196,5,Dedicated washing machine repair channel with step-by-step diagnostic and repair videos in Spanish.,reparación de lavadoras,UCDKkYiaq3lP52m8ZsqD0tGw,hands,appliance-repair,wave1,2026-09-14,both,226
https://www.youtube.com/@missioncityappliancerepair,@missioncityappliancerepair,Mission City Appliance Repair,526,71,5,Dedicated appliance repair channel with specific washer/dryer error-code fixes and part installs shown.,appliance repair | dryer repair,UCVfBundpe0Cak3gUA80heTw,hands,appliance-repair,wave1,2026-09-14,both,80
https://www.youtube.com/@r89..,@R89..,ช่างรถ  ซ่อมดะ,16,84,5,Channel explicitly teaches fridge and appliance repair on camera with dishwasher door switch replacement shown.,ซ่อมตู้เย็น,UCJTSqi53Al1PeXgl384ScOA,hands,appliance-repair,wave1,2026-09-14,both,84
https://www.youtube.com/@randysheretohelp,@RandysHereToHelp,Randy's Here To Help,3030,180,5,Washer/dryer repair technician channel dedicated to detailing common and complex appliance repairs.,appliance technician | conserto de máquina de lavar | ремонт стиральных машин | 家电维修 | réparation lave-linge,UC95bveL2_mWyXO3u3_q2OGQ,hands,appliance-repair,wave1,2026-09-14,both,180
https://www.youtube.com/@remservice,@remservice,Ремонт и Сервис,25200,240,5,"Detailed repair channel covering washing machine diagnostics, PCB repair/reflashing, step-by-step fault fixing.",ремонт стиральных машин | conserto de máquina de lavar | réparation lave-linge | reparación electrónica | صيانة الكترونيات,UCRumcHCiArxwix16kt-c1Mg,hands,appliance-repair,wave1,2026-09-14,both,240
https://www.youtube.com/channel/uccsuali66vtyk7y02kyylgq,@samsungrepaircenter,مرکز تعمیر لوازم خانگی سامسونگ,3,69,5,"Samsung appliance repair center with titles showing compressor swaps, gas charging and washing machine diagnostics.",تعمیر یخچال,UCcSUali66VtYK7Y02kyyLGQ,hands,appliance-repair,wave1,2026-09-14,both,69
https://www.youtube.com/@scottthefixitguychannel,@ScottTheFixItGuyChannel,Scott The Fix-It Guy  -  Appliance Repair Videos ,80100,1477,5,"Dedicated appliance repair channel with 1500+ DIY videos on washers, dryers, dishwashers, ovens, fridges.",appliance repair | home appliance repair | washing machine repair | dishwasher repair | dryer repair,UC7fBqy8806u1r0NpPv_fQ2w,hands,appliance-repair,wave1,2026-09-14,both,1477
https://www.youtube.com/@serviskulkasharian,@serviskulkasharian,Sinar Teknik ,133,78,5,"Dedicated fridge repair channel describing compressor, capillary, freon gas charging jobs from the field.",servis kulkas,UCmYFrTi0FyLTR_GNQkezQCg,hands,appliance-repair,wave1,2026-09-14,both,101
https://www.youtube.com/@sochi1976,@sochi1976,"Ремонт холодильников, стиральных машин в СОЧИ .",554,121,5,"Titles show bearing replacement on washing machines and fridge repairs across multiple brands, clear hands-on work.",ремонт холодильников | ремонт стиральных машин,UCOx-u2Rp8zM0m5t23f5LvNw,hands,appliance-repair,wave1,2026-09-14,both,121
https://www.youtube.com/@tempermaq,@Tempermaq,Tempermaq,322000,1115,5,"Dedicated practical appliance repair teaching channel covering washers, fridges, freezers, microwaves, PCBs and compressors.",conserto de geladeira,UCC63YsIYAYe7gjLJRiOFELA,hands,appliance-repair,wave1,2026-09-14,both,1115
https://www.youtube.com/@theapplianceman,@theapplianceman,theapplianceman,59200,537,5,Dedicated washer and dryer repair channel offering free step-by-step DIY repair videos.,dryer repair,UCeO4F41uVUYsfMRW42D8f0g,hands,appliance-repair,wave1,2026-09-14,both,537
https://www.youtube.com/@thefixpert,@thefixpert,TheFixpert,616,50,5,"Titles show detailed washing machine repair course content: spin motor, door lock, gearbox repairs.",appliance repair | home appliance repair | appliance repairing | microwave oven repair,UCqkfFFzQjTj03v-eYgFXISQ,hands,appliance-repair,wave1,2026-09-14,both,58
https://www.youtube.com/@wuliaojiadianweixiu,@wuliaojiadianweixiu,无聊家电维修,8,117,5,"Immersive first-person appliance repair vlog showing full disassembly, inspection and restoration process on camera.",appliance repair | home appliance repair | 家电维修,UCkml6LF0qsT9xIN5p_fuhvQ,hands,appliance-repair,wave1,2026-09-14,both,236
https://www.youtube.com/channel/ucigmt4louxwh9jo6wpibxcg,@LarryjrCamacho78,Doctechnics,54,103,5,"Dedicated appliance repair channel with washing machine, dryer and dishwasher error-code fixing titles shown in detail.",electronics repair,UCigMT4LoUXWH9jO6WpIBXCg,hands,appliance-repair,wave1,2026-09-14,pool,105
https://www.youtube.com/@mega-elektro21,@Mega-Elektro21,Mega-Elektro21,810,67,5,Dedicated appliance repair channel with detailed washing machine bearing replacement and dishwasher drawer repair titles.,electronics repair,UCoMZ6MidgZrgaGPd-R_gR7g,hands,appliance-repair,wave1,2026-09-14,pool,87
https://www.youtube.com/@pawan_tec832,@Pawan_tec832,Pawan tec832,435,59,5,Dedicated washing machine PCB and drain repair channel with detailed error-code fixing titles.,electronics repair,UCuzu4G7Mf00hxK1WbZZm1Yg,hands,appliance-repair,wave1,2026-09-14,pool,63
https://www.youtube.com/@siraj_electronics,@Siraj_Electronics,Siraj Electronics,80,109,5,"Titles show AC service, IFB washing machine drain pipe repair and Bosch washing machine repair on camera.",electronic repair,UCin36XSrwSYoVZPamVce-fQ,hands,appliance-repair,wave1,2026-09-14,pool,107
https://www.youtube.com/channel/ucfx4lnnd49qtuhc5ietnd2q,@%D0%91%D0%B0%D1%81%D0%BC%D0%B0%D1%87%D1%8B-%D0%B35%D1%8D,Ustamen ,46,107,5,Repair technician channel with titles showing bearing replacement across washing machine brands.,ремонт стиральных машин,UCFX4lNND49qtUHc5ietNd2Q,hands,appliance-repair,wave1,2026-09-14,filter,169
https://www.youtube.com/@acarman_vlogs,@ACArman_vlogs,AcArman_vlogs,67,88,5,"Titles show blower service, compressor replacement with gas charging, timer/fuse replacement - clear real repairs.",fridge repair,UCkMTP7_AwBRC-KvHrGWcWtg,hands,appliance-repair,wave1,2026-09-14,filter,456
https://www.youtube.com/@acgyanc,@AcGyanc,Ac Gyan ,359,138,5,"AC repair/PCB channel with titles on multimeter checks, nitrogen leak testing, inverter communication faults.",AC repair,UCSmLs5MVGbXMlUz9PVRWQuQ,hands,appliance-repair,wave1,2026-09-14,filter,147
https://www.youtube.com/@appliancesuperhero,@appliancesuperhero,Appliance Superhero,273,110,5,"Dedicated appliance repair technician channel with dryer teardown, washer tub seal and diagnostic videos.",appliance repair,UCuuJizv_ezzCW0sZDAK4j1A,hands,appliance-repair,wave1,2026-09-14,filter,120
https://www.youtube.com/@coid43kirov43,@coid43kirov43,coId43kirov,801,327,5,Multiple titled videos showing capital repair of various fridge brands step by step on camera.,ремонт холодильников,UC-o1uGnP3sPoujgBrploPuw,hands,appliance-repair,wave1,2026-09-14,filter,327
https://www.youtube.com/@coolpoint07,@COOLPOINT07,COOL POINT 07,128,89,5,"Dedicated fridge/AC repair channel with real titles on compressor, condenser, gas charging jobs.",fridge repair | AC repair,UC-YXA9dbW2cvvc12ifQNqxw,hands,appliance-repair,wave1,2026-09-14,filter,146
https://www.youtube.com/@cooltips-u6v,@Cooltips-u6v,Cool tips ,317,423,5,"Titles show real washing machine drum complaint repair vlogs across LG, IFB, Bosch machines.",washing machine repair,UCokIY6wJBviA5LeIg-LheZQ,hands,appliance-repair,wave1,2026-09-14,filter,505
https://www.youtube.com/@davidswing4700,@davidswing4700,David Swing,628,113,5,"DIY appliance repair channel with real titles like washer, refrigerator, dryer troubleshooting videos.",appliance repair | home appliance repair,UC1ZZwM0KlE-CuRqBwW3JCMw,hands,appliance-repair,wave1,2026-09-14,filter,126
https://www.youtube.com/@dhananjoy_technician,@Dhananjoy_technician,Dhananjoy_technician,71,326,5,"Dedicated AC repair channel with titles showing PCB replace, gas charging, servicing on real units.",AC repair,UCexCoYk1SzdieDlUtqFE_1Q,hands,appliance-repair,wave1,2026-09-14,filter,327
https://www.youtube.com/@fixitwithaaron,@FixitwithAaron,Fix it with Aaron,316,76,5,Dedicated washer/dryer/refrigerator step-by-step repair channel with clear real-fix format description.,appliance repair | home appliance repair | dryer repair,UCTCoDrcP0JUPVlY2Ngb5JWg,hands,appliance-repair,wave1,2026-09-14,filter,133
https://www.youtube.com/@frizguru6388,@frizguru6388,frizguru,193,208,5,"Fridge repair technician channel with detailed compressor fitting, gas charging, brazing titles.",fridge repair,UCxC96gyjaf0AmQ7luHN5thQ,hands,appliance-repair,wave1,2026-09-14,filter,208
https://www.youtube.com/@hvacmechanicalsystemschannel,@hvacmechanicalsystemschannel,HVAC Mechanical Systems,147,50,5,"Dedicated HVAC repair channel with detailed titles on furnace, ice machine, compressor troubleshooting.",AC repair,UCYWyh3ODvyb4AuhNlsg4IKw,hands,appliance-repair,wave1,2026-09-14,filter,107
https://www.youtube.com/@kazemniazy5043,@kazemniazy5043,Kazem Niazy,445,751,5,Appliance flipping business channel showing step-by-step washer/dryer repairs and part replacements.,appliance repair | dryer repair,UCvmO-4jFFAOGKIRJbgFUs4A,hands,appliance-repair,wave1,2026-09-14,filter,828
https://www.youtube.com/@kensappliancerepair,@KensApplianceRepair,canyonman1963,8170,127,5,"Dedicated washer/dryer repair channel with 16 years experience, troubleshooting and repair videos.",appliance repair,UCjpSvMWcaIUlh3cmaUP_2mg,hands,appliance-repair,wave1,2026-09-14,filter,127
https://www.youtube.com/@matthewsappliance,@MATTHEWSAPPLIANCE,Matthews Appliance,122,148,5,Dedicated washer and dryer repair specialist channel name matches core topic directly.,dryer repair,UC2MQ2reHm-4RDENqyyXa0Lw,hands,appliance-repair,wave1,2026-09-14,filter,148
https://www.youtube.com/@mcbhench1204,@mcbhench1204,MeyaireTV,3270,1177,5,"Dedicated appliance repair tutorial channel by former repair serviceman, explains and shows fixing broken appliances.",appliance repair,UCnpXGr-6D4-z9-Dgjste5hA,hands,appliance-repair,trial100,2026-09-14,filter,1177
https://www.youtube.com/@metotarass,@MeToTarass,MeToTaras,61,86,5,Appliance repair company channel with detailed real service call videos on fridges and ovens.,appliance repair,UCfEZ46q-_SE8yjTG1_cQGIg,hands,appliance-repair,wave1,2026-09-14,filter,88
https://www.youtube.com/@perfectcool-k5w,@perfectcool-k5w,perfect cool ,322,66,5,"Titles show detailed compressor repair, water leakage fixes, PCB repair - clear real appliance repair content.",fridge repair,UCErNNdWP56KzZRLGFroYkSQ,hands,appliance-repair,wave1,2026-09-14,filter,66
https://www.youtube.com/@pkttccom,@pkttccom,AC & Refrigerator Service and Training Center,326,1126,5,Dedicated AC/fridge repair training center emphasizing real practical field work over theory.,fridge repair,UCgEeSHlU_3EASsoWSJkVAIw,hands,appliance-repair,wave1,2026-09-14,filter,1126
https://www.youtube.com/channel/uca8leikiunhxplvvn3m7gdg,@RaysApplianceRepairs,Ray,26,51,5,"Titles show detailed real repairs like water valve replacement, dryer reassembly, and heating diagnostics.",appliance repair,UCA8LeikIunHxPLvVN3M7GDg,hands,appliance-repair,wave1,2026-09-14,filter,66
https://www.youtube.com/@rbmtech,@rbmtech,RBMTECH,12700,328,5,"Dedicated appliance and electronics repair channel with real repair videos, troubleshooting and error codes.",appliance repair | electronics repair,UCSA51wJH2sfGG-OB2GWTJog,hands,appliance-repair,wave1,2026-09-14,filter,328
