topic,video_url,user1 decision,user1 decision date,user2,user3 decision date,user3,user3 decision date
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCBX27XFZ5plbep9c08Q2doQ-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCBanRd7RW3rAYRyXu-ZG7gA-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCBwNg2ZtfQAY4zvBbryDyAQ-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCC2QNiovFmvqGiHARVfwlZQ-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCD2qHSqGqP8xdIhSFfxQlkA-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCDZU9nCVrbHpuAL94O0mhcw-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCDpL0v-Ifie7u05lbfO3zJQ-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCDxLHTGWKfgJl-IN2f5reuw-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCERSQeoSXm_y9dzcAHMMbWQ-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCEltoXufjwP1D2GW3HVcTFg-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCFVcbObdqf1I-taue5x_0Sw-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCFdeZzfZUJT2MwRc2JuNthw-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCFoFcYE1JSHnmMdRONRnNvw-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCFqrxFv7t2rFGJzRm4MrOlw-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCGNQTN8ICVdWrbZ0NrRrGJg-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCGRCOkx_PSVhvuaVVkgMWZQ-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCGWRn1mCzhO5wxc44Riow7Q-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCGWk3CDKzz89N7tNQnnNP0Q-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCHaOLWG1vytYb17-8bVj5bA-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCI-fgnRbmk31fAhrQU_TVPg-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCINTfKdpyg6Dc1vjr1FMWhg-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCIUo7QzZr7noVlfF4fvZcCw-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCJQxxFrhAoGtqxYjCU4XU1A-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCJzCIwq4k0fPuhiKuBe4lfQ-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCK9d9JGoPgPGXX8oVxCxjcg-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCKICMDhZiXxCXT4B2XKH5Dg-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCKqFXvNVl1d7cxYGHv7y-gA-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCL2h_-0PWztDMYDzMu0wUPg-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCLKVR42avWUjV-Y3ve_HUZw-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCMIO8lNaGYhufF9KifvCLyg-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCMPwHfPQsN7zCrY9vUpc4cg-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCMjlCNUsapnvyBWu7xafZtA-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCN-U6xaj_RTQrg5ErRIbBCQ-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCNdXS9gvLiZ1I_EM3th0R1Q-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCNzgyqlnESOY8M4RTEYKEKQ-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCODfOPp6fpc8irLZMn0cs1w-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCP-stVZ5-yKHkIIlAVRNKog-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCPDt_pH1U0L5y8ERiosLiUw-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCPKky1p4Mcce9wMYA6VMMow-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCPwes_HgZRA6Lr2-qxMLD0Q-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCQHEHm3oAmHXE9L-Avtz8eQ-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCQNFJVAUF-qWtK0dawxcOaQ-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCQxiiqbiHp77Ky2bdjMbbxg-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCR6sdNKGEncoNBf-SQtq0Iw-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCRGV5YMWtS0RR-SfJ2XU-8A-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCRKTF2T9aPNOuxb2OI8b0uw-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCROSB49a0OpV4OY5mmgH1rw-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCROWA1fb4qWwTdWjzuN0O1g-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCROz1m44GvqLyMrD3yF3umg-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCR_JXewBmBGxF1e57p_itmg-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCRnRGl38GimyZ6sPjpL3FFA-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCRtoQqUk4lXb42P2Xv4vtUw-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCSaXOMZMrMCZPdbPG947_-A-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCT-pT6K87dY5hxkpFjZPOmg-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCTBVK8fklo3qMQdeIUG9vBw-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCTsIGcXtPPQ64TgeaPj0TUw-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCTzvj2w86BVj3DWxJ4DZu_w-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCUGprXy2sdrMCV1erp-dqLA-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCUTCIeGx_URX7PXJm3umBBw-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCXQjEiIX_fIZxfjZMfhmRdw-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCXbYtx6rZlbTHg8zY9AFZ-g-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCXh73OIL3WejINPnZSRCggQ-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCXqS80GaOh9EjWnKkmmUzhg-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCY0oXh0M9_RESGVT5-PaWgg-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCYLGEZn9IOX_RqQ7F9s874g-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCYvKvUKAcydedBLdforUkCA-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCYvPhoAaHKG9iR5JxB6Bftg-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCZOAnRhUuryV-cAaVDnUu8A-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCZd1weaBFTGeqCGOx8GQpcA-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCZd1wtrAKjE-c7x6nLMzlHg-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UC_349MTrCJ8sFylH6rYomTQ-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UC_St9sjhICZ9lMfoZ4v_dgg-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UC_TVzMGljJUHlhLG0dpXqdg-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCaWR_UvszqJ0xIJYXcep3_w-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCaebxwl6z3UY-a4uFGehiSw-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCanCLt5lURLjchKkV2zxNXg-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCb-nOSYs9ffYbxKNqm8m7bw-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCbKD1uH1B7sB-3Kxd2vCjpg-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCbMtJOly6TpO5MQQnNwkCHg-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCbWh4ImAnLV7LEgi2i9YqmA-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCbeSEdM_hUtyFz6toEXR4Iw-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCbtEd1MuY6gd2RpdWqkzXFw-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCc3EpWncNq5QL0QhwUNQb7w-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCcRP3Jq2Ed1zS2gReDU51BA-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCcWoWhQLnYOPkQkKatAXMmg-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCckETVOT59aYw80B36aP9vw-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCcqEFnitajHDaDEokE1VXuw-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCcvQYz-fDgl5Z1dUNnsRChA-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCd694hC2YI52MpSyBnBozKw-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCd7-5ypeVeVZBuAS2nH97UA-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCd8v3SbzGP9_wuSOr_xk_eA-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCdPPB1cDaspk93PDqqOGYjQ-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCdf5QHEpfrg3KydeT3iD2IQ-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCdj2SAg_GdgINhcXHTha2ZQ-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCeB7UHSeBbYgOSz4wIwFt2Q-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCfAbfnf_riu2GaZHsY_QVmQ-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCfNFxdxxM-l_rpUJ1m-YZBg-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCfS2J_-HQhEAHvw3ofw14yw-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCfTUd-9q_ZohVrtKm5EPJgQ-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCgWbh55MAiovH93knE03THQ-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCh1mTGZmvvg05KTKWDW1luA-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCh3thewx0LoiSM9HeOZ3zGQ-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UChWzGgaympw9HWKrXmd_cGQ-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UChrNHVWynbNVBeW-3-h7F0Q-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCiO6xc12n4RomVh54JbCZMg-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCj-tjEOXHMsuSBG8OHIlJ6Q-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCj4SLNED1DiNPHComZTCbzw-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCjTi_1lwYEW8gahnSDZEEiw-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCjatELwdjLj3_03Q80iTc_g-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCkE6VP6AgD5KOp1ZF39nxGQ-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCkhdIQ2M0RNn5TWftVYTw-A-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCkmfjfsbFFmb0LLvNVLZNyg-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCl-n-lMmUuWn62jTLOe89Qw-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UClHbbcGtRkHMLwUwrn7eErQ-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UClQaa8E70XvpxvVbkvZWDfg-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UClWxOzME9CibfU93XdYfFxw-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UClqgWx_-SrJNrW1_ZjXTK7Q-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCmXMUkIRAWdLdrpeeTP5i3A-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCn4c8d117IJ66Ykr8hUfpEA-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCn9n0Pg642I0BaNFR5kV3-A-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCnAnKbXsOCnLe63YeSrWpJw-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCnWRRwGB6-QZ9rxcWifx5Lg-score-5.mp4,,,,,,
Woodworking,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/furniture-woodworking_channels/mp4/UCnbjV3Ah_nouun7ghFrlRCw-score-5.mp4,,,,,,
