topic,video_url,user1 decision,user1 decision date,user2,user3 decision date,user3,user3 decision date
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCB-vpRKTNDwtcsm4qmfIgNA-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCB7-xh2k0EQIiijikNG9jNw-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCBUeR6W__Bs9ldJtXFs8SBA-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCBY4m0XOPkHOFyhzfRUSukg-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCBflQ8GK40J4Vb9WZywMLaw-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCBocj7Wb9TxxlMtbFS2uz6w-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCBt-XAIkbqvq4k3e2DtcgyA-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCBuh9B3_GLDH21cHh68ekrQ-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCC07NkYH_ymutqG9FRHfqhg-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCC0smsXSstVePB8rV15R19A-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCCC6nP4oXpFKJbt8SdopnoA-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCCNS1rMMZ6570l_BLIYZdxQ-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCD19zBvXRiYcBYBgEB9zW9w-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCDI4dIq-Dw4gFdGN4uJoLcA-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCDP_e5aPioFiemKBxYMwwzg-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCDS6RgfXZFJ1YPuZRuXXB5A-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCDUmjkzWyNOaAkoFhLkGV6g-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCDWKc9ca6LfYlv9EyZLucRA-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCDZ4nw-gQqz8P8Lu1XhUNeg-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCDm6f7IJWsmadytvBx_29rA-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCEM2kSW6oDMm499OQAl1YJA-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCEUv4TrQ_ADCJWSsU5UINYg-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCEkbHBgbQL4VeYoMkx5mwgw-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCEmpPyK97p7U27LtqhwFwWw-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCEsDyOU52yFF0ipeqzmTuSw-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCF7vR3z2SI3MujSQeTPv3QQ-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCFF1P6Eax9g3MfakgIHOrZg-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCFIXNaEurIBa7jDQqPy7SFw-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCFRPE25_qJt2evn-MLtNk3g-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCFklctEWRwmnMnlSIaCkshQ-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCGButjcvqGra_Cu8JFAQXjg-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCGIQgA3DOlv15O-U7NMdL_Q-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCGN8WiR7PCn8AxlvOX_CEWQ-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCGQZ__cQ3QWgk4_Ki5Sm14A-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCGZ8W_x67YW7DtQAcb6MIpw-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCGaBCvA96xo4g5iwTo6FqiA-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCGaVNZCjJuKEMgPBj9ERB-w-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCGnMQBdex7zL-CDug_dRRrQ-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCGwGvzNsGlwvrDzHpgKzV8Q-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCHByDN_DnlKv7WrCumJfkgA-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCHHj1oXJYeBE1aA_hJLiDwA-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCHXsBO-RhJ55G0ta6wHEROA-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCHcAC18g40dSgApp4tNhQFw-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCHn1J1PP7i3fn6mC0oyIOPw-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCI6iihoKxAOqwY7DcdowY2A-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCIE3aLyZegDy3Nd6MujgBfQ-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCIklsiFadQvF1fSR5hUAHsg-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCIr8enLjQpAfK2ezydaQFLw-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCIt05U2uKfpgrv8K4A8ntXg-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCIwlcrz36o3g1SKjR0LeQuA-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCIxCCcR9GHZVjF6b38bW05A-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCJ2CXGB9CA8EbeOJztfOFBQ-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCJA8PFDRGlT0DVixM9UVdEQ-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCJACkX1TJQMUA6KHKkGoztw-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCJJp9B4jrNiPgLvQsIfxsCA-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCJdBZk0b4cT-yM4F4qv36QA-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCJoyDELGvK_1SeUa2Ro8Dsw-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCK02Al5md2AM-BzYey1xQTQ-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCKDveJImk-upvUBSfavJTmQ-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCKWvmcE3p_yYn1mtVL1PzKQ-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCKvfK-7WMcQgQSjYizZI71g-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCKzNfl53FACO0zYC--NbzIw-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCL73eusiEOkv7X0z6zODmcA-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCLD-G0Xn0UX--q_W7oBgijQ-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCLEmdnPD2OExfKWuW3Dy8Jw-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCLL0xf2rBAzBcm3nV9Lc-UQ-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCLbnRBT7-JAyWJoFbkibMyQ-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCLnqA7FZDEuRJZkwOuep0Pg-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCLorRaPzFASprDj_WUmavpQ-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCM9TlofUQaeP0lVM-su_U3Q-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCMD570cMQBLgTF1UpuomgeQ-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCMH0kkBZdYefyg9AM4V34Zg-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCMMKBftxC48hp-ogaqz0mvw-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCMPUR4LimlmXapDonCyL4ow-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCMtnZu8UggDHwP4ttf_zcBA-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCNCHRbujcgpFf8PDi14aEWA-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCNT2FPJlPFYhsSkfUcgPXdA-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCNiPtC0MJ-R8cGbZQTJMPBg-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCNsmCTasmcpw6w1sn84fp0Q-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCOKpq3R9txeVmlCPwbKAKNA-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCOP2wk_q2do0SiPeGq5uK6g-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCOb7mzTMD2qoV8KnvSZQpdg-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCOdYhsrrbzlT-XuZFBnV3EQ-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCOss5ggCDxOjx1w--V1mr6g-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCP2dLgO4t4GCYs54tzpQAqg-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCPIQ7P8rIH7PGLxQC_BxuoA-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCPNygvGZ3eO0K0iY-zrMOOQ-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCPOGrblxp3RDxE61raHMOkg-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCPV0ci2zxrckAjTqysI14Ng-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCPXPcRinemBL5sif-QBx5mA-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCPjp41qeXe1o_lp1US9TpWA-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCPnBBTCRC-83MdOB1r01B7A-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCQ1mBJLBiwf4CPZbhgvxGZg-score-5.mp4,,,,,,
Mobile phone repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/phone-repair_channels/mp4/UCQ2v7iyiy604A7_Fka1Q-lg-score-5.mp4,,,,,,
