url,handle,name,subscribers,videos_count,score_0_5,reason,discovery_keywords,channel_id,vertical,topic,stage,scored_at
https://www.youtube.com/@piphophone,@PiphoPhone,Pipho Phone,3290,181,4,Indonesian phone repair and restoration channel with self-taught framing suggesting genuine hands-on bench content.,servis hp,UCPQq-YMTqCTDlzXUpgDpkYA,hands,phone-repair,trial100,2026-09-14
https://www.youtube.com/@razamobilelab,@RazaMobilelab,Raza Mobile Lab,7030,109,4,"Mobile repair lab specializing in IC issues, description indicates hands-on hardware repair focus.",mobile repairing hindi | mobile repairing urdu,UC74GdePV_XVglJQyYoA3b7A,hands,phone-repair,trial100,2026-09-14
https://www.youtube.com/@theni_smart_mobiles_doctor,@THENI_SMART_MOBILES_DOCTOR,THENI SMART MOBILES DOCTOR,151,68,4,"Dedicated mobile repair service channel with multi-brand repairs, genuine parts and clear repair-shop framing.",phone repair | mobile phone repair,UCNmAlbg_CGgZEgjyoZ0EG4w,hands,phone-repair,trial100,2026-09-14
https://www.youtube.com/channel/ucobsh_gz3zhyahn62s1ygkg,@Virendra-r4t6j,VIRENDRA KUMAR,90,188,4,"Titles show CPU rebuilding, EMMC, charging port fixes on real devices at repair bench.",mobile repairing,UCobSh_gz3ZhYAhN62s1ygkg,hands,phone-repair,trial100,2026-09-14
https://www.youtube.com/@wazahat0055,@Wazahat0055,WAZ📱AHAT,1900,262,4,"Detailed repair channel listing specific hardware jobs: screen/back glass replacement, True Tone repair, Face ID repair.",phone repair | mobile repairing,UCZwNkkuDKBEeUxbVWhadlEg,hands,phone-repair,trial100,2026-09-14
https://www.youtube.com/@apnanihaltec6296,@apnanihaltec6296,APNA NIHAL TEC,603,130,4,"Chip-level repair titles with dead phone, speaker and light solution fixes shown on camera.",chip level | emmc,UCT-lJ04vpVYqSg6mPzNBTmQ,hands,phone-repair,trial100,2026-09-14
https://www.youtube.com/@itmobile101iphone,@itmobile101iPhone,ร้านซ่อมมือถือ iPhone iTmobile101,498,255,4,Thai iPhone/iPad repair shop with titles showing real device repairs like no-power and water damage fixes.,ซ่อมมือถือ,UCG_aRRUsS8MdUd2lHOELosA,hands,phone-repair,trial100,2026-09-14
https://www.youtube.com/@jtgrepair,@jtgrepair,JTG Repair,774,206,4,Phone repair/dismantle channel with titles like Fold 4 dismantled and troubleshooting reboot issues on camera.,phone repair,UCOJ3SQc6ON67V-NK_lHflNA,hands,phone-repair,trial100,2026-09-14
https://www.youtube.com/@rahulmobile8271,@rahulmobile8271,Rahul Mobile,411,51,4,"Channel description covers hardware, IC repair and display repair videos posted regularly.",mobile repairing | chip level,UCbo4z0EwcAiUVbeEvCdtd5A,hands,phone-repair,trial100,2026-09-14
https://www.youtube.com/@raulchulia,@raulchulia,Raúl Chuliá,5610,75,4,"Microsoldering and data recovery service with courses, strong topic fit though limited evidence of titles.",microsoldering,UCf6Cp-l-MElY0da6ZWoKbLQ,hands,phone-repair,trial100,2026-09-14
https://www.youtube.com/@%e0%b8%8b%e0%b9%88%e0%b8%ad%e0%b8%a1%e0%b9%82%e0%b8%97%e0%b8%a3%e0%b8%a8%e0%b8%b1%e0%b8%9e%e0%b8%97%e0%b9%8c%e0%b8%99%e0%b8%ad%e0%b8%81%e0%b8%aa%e0%b8%96%e0%b8%b2%e0%b8%99%e0%b8%97%e0%b8%b5%e0%b9%88%e0%b9%80%e0%b8%8a%e0%b8%b5%e0%b8%a2%e0%b8%87%e0%b9%83%e0%b8%ab%e0%b8%a1%e0%b9%88-%e0%b8%a5%e0%b9%8d%e0%b8%b2%e0%b8%9e%e0%b8%b9%e0%b8%99,@%E0%B8%8B%E0%B9%88%E0%B8%AD%E0%B8%A1%E0%B9%82%E0%B8%97%E0%B8%A3%E0%B8%A8%E0%B8%B1%E0%B8%9E%E0%B8%97%E0%B9%8C%E0%B8%99%E0%B8%AD%E0%B8%81%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%A5%E0%B9%8D%E0%B8%B2%E0%B8%9E%E0%B8%B9%E0%B8%99,ซ่อมโทรศัพท์นอกสถานที่ ช่างบอยiT,393,387,5,On-site phone repair shop with titles showing actual iPhone screen replacement jobs.,ซ่อมมือถือ,UC96TmL1AKVXM_Ap_gt3o2xg,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@%e0%b9%80%e0%b8%ad%e0%b8%81%e0%b8%8b%e0%b9%88%e0%b8%ad%e0%b8%a1%e0%b8%a1%e0%b8%b7%e0%b8%ad%e0%b8%96%e0%b8%b7%e0%b8%ad%e0%b8%aa%e0%b8%b4%e0%b8%87%e0%b8%ab%e0%b9%8c%e0%b8%9a%e0%b8%b8%e0%b8%a3%e0%b8%b5,@%E0%B9%80%E0%B8%AD%E0%B8%81%E0%B8%8B%E0%B9%88%E0%B8%AD%E0%B8%A1%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%96%E0%B8%B7%E0%B8%AD%E0%B8%AA%E0%B8%B4%E0%B8%87%E0%B8%AB%E0%B9%8C%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5,เอกซ่อมมือถือ สิงห์บุรี,112,80,5,"Titles show iPhone battery, camera and charging port replacements plus display change, clear bench repair work.",ซ่อมมือถือ,UCXQA_LfofwnVnxYGYU2EFjQ,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@%e0%b9%81%e0%b8%a1%e0%b8%84%e0%b9%80%e0%b8%8b%e0%b8%ad%e0%b8%a3%e0%b9%8c%e0%b8%a7%e0%b8%b4%e0%b8%aa%e0%b8%ad%e0%b8%b8%e0%b8%94%e0%b8%a3,@%E0%B9%81%E0%B8%A1%E0%B8%84%E0%B9%80%E0%B8%8B%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%A7%E0%B8%B4%E0%B8%AA%E0%B8%AD%E0%B8%B8%E0%B8%94%E0%B8%A3,Mac Service Udon - ศูนย์ซ่อม ไอโฟน ไอแพด,199,78,5,"Repair shop channel showing motherboard repair, glass replacement, battery change on iPhone/AirPods/Apple Watch on camera.",ซ่อมมือถือ,UCFIXNaEurIBa7jDQqPy7SFw,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@%e4%bf%ae%e6%89%8b%e6%9c%ba%e5%a4%a7%e5%85%a8,@%E4%BF%AE%E6%89%8B%E6%9C%BA%E5%A4%A7%E5%85%A8,修手机大全,123,68,5,"Titles show detailed iPhone repairs including case swaps, water damage repair and burned board fixes on camera.",手机维修,UCjRgJR22IMec3AYIXamm0UQ,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@%eb%8b%a4%ec%a1%b4-d6p,@%EB%8B%A4%EC%A1%B4-d6p,다이나믹 존 아이폰수리 / 다존 ,812,161,5,iPhone motherboard/logic board repair channel with jumper wire and PCB replacement footage.,phone repair | iphone repair,UCPd4Rf5PuBZ1kcrKNxXXC1w,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@7mobiles,@7mobiles,Rajesh Mobile Doctor,475,64,5,"Titles show CPU reballing, eMMC repair, IC changes and board-level chip work at a mobile repair shop.",emmc,UCHXsBO-RhJ55G0ta6wHEROA,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@888_mobile,@888_mobile,ช่างซ่อมมือถือ บัวทอง4 ,14,58,5,"Thai repair shop channel with real screen replacement, water damage repair titles shown on camera.",ซ่อมมือถือ,UCt3si91oWpWM1rCxEoMn2Ig,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/channel/ucu4w2oydzotwkxi0uy8jj1g,@AKMobileRepair-g5b,A K Mobile Repair ,303,237,5,"Titles show clear display replacement repairs across multiple phone models (Redmi, Vivo, Oppo) at the bench.",phone repair | mobile repairing | mobile phone repair,UCU4w2oyDzotwkxi0uY8jJ1g,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@amobiletechnician,@AMOBILETECHNICIAN,A mobile technician,225,101,5,"Titles show LCD replacements and phone restorations with clear step-by-step repair work, microsoldering keywords in tags.",microsoldering | microsoldadura | smartphone repair | tablet repair | microsoldadura celulares,UCg08bJzBJnx_jvCKSnkXs_A,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@amt-ashumobiletrainingcenter,@AMT-AshuMobiletrainingcenter,AMT - Ashu Mobile training center,681,325,5,"Mobile training center with titles on CPU repair, dead phone solutions and chip-level fault fixing shown in classes.",chip level | emmc | मोबाइल रिपेयरिंग,UCUmkPJ70-WCGuxm3lP3Eb6A,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@awmobilelabe,@AWMobilelabe,AW Mobile lab,259,57,5,"Titles show chip-level repairs: reball EMMC/CPU, button and power key solutions on real phones.",mobile repairing,UCwZ3-GHWLDpBWVkSE1zfxpg,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@advancemobilerepairinginstitut,@Advancemobilerepairinginstitut,Advance mobile repairing institute chhattisgarh,678,78,5,"Mobile repairing institute with practical PCB work, IC reballing, jumper, EMMC and dead phone repair training described.",phone repair | mobile repairing | mobile repairing course | emmc | मोबाइल रिपेयरिंग,UCzyi_RjpLeevue3OUV35b9g,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/channel/uc_ddfvdwrr9r_yimwdkypnq,@AinCelluler,_ 'AinCell _,108,70,5,"Titles show real LCD/battery replacement jobs on multiple phone models, clear step-by-step repair format.",servis hp,UC_ddFvdWrr9r_YImwdkYpNQ,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@akbrothers7374,@Akbrothers7374,AKB mobile,184,115,5,"Dedicated micro-soldering channel featuring CPU/RAM reballing, board-level repair and housing swaps with technical detail.",mobile repairing | micro soldering phone,UCu2sLadw6U9AViDTqTiiaww,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@akhunfix,@AkhunFix,Dr Apple,270,131,5,"iPhone repair specialist with clear titles: battery replacement, full body change, motherboard issue fixes.",phone repair | iphone repair,UC-j8lmQFb90EJmMms5kzDoQ,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@alazizmobilez,@AlAzizMobilez,Al Aziz Mobiles,260,99,5,"Titles show detailed iPhone repairs like sound IC, camera, dead phone fixes on real bench work.",phone repair | iphone repair,UCLL0xf2rBAzBcm3nV9Lc-UQ,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@alilarsson,@AliLarsson,Ali Larsson,46,66,5,"Hashtag-heavy description strongly signals iPhone microsoldering, reballing and board-level repair work.",microsoldering | emmc | microsoldadura,UClfdDWz-pCQLwLwc-vcbTgQ,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@allinservicemac89,@AllinServiceMac89,All in Service Mac,774,371,5,"Titles show real repair jobs: screen replacement, motherboard rescue case, shop tour, board-level work implied.",ซ่อมมือถือ,UC3WLea_1XvjoqZ1VcB6cTAQ,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@annmobilesolution,@AnnMobileSolution,Ann Mobile Solution 老林修机,16,66,5,Dedicated real phone repair case documentation channel with consistent numbered repair-process episodes.,手机维修,UCS-AuGgBupyhVkj0ydqUEVw,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@ashokkui67,@AshokKui67,home mobile repairing normal ideas ,57,60,5,"Titles show real board-level repairs: short circuits, IC reballing, display replacement on various phones.",mobile repairing,UC9pCc8y0IeyU_RcAfgsF95A,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@asiatelecomemmcufstraining,@AsiaTelecomeMMCUFSTraining,Asia Telecom eMMC /UFS Training,980,142,5,Dedicated eMMC/UFS training channel with chip-level fault finding and IC repair titles for board-level work.,emmc,UC9Do7lOalccbH4bOx_Z_Gxw,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@borneoschematic922,@BORNEOSchematic922,Tanveer Malik ,663,68,5,"Titles show detailed dead phone diagnosis, water damage, rebailing and specific fault solutions across brands.",phone repair | cell phone repair,UC5rtA4PR80o-yryQf5aDgRQ,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@bhanwarsingh-z5g,@BhanwarSingh-z5g,JODHPUR MOBILE ,207,130,5,"Titles show clear display replacement repairs on multiple Vivo/Tecno phone models, hands-on bench work.",mobile repairing,UCri99IP-mhc5aOvuur5mqTQ,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@bigmobilerepair,@BigMobileRepair,Big Mobile Repair,203000,1633,5,"Professional training channel explicitly covering IC repair, microsoldering, board-level and water damage fixes.",phone repair | mobile repairing | smartphone repair | iphone repair | microsoldering | phone motherboard repair | mobile repairing course | phone repair shop | मोबाइल रिपेयरिंग,UCB-vpRKTNDwtcsm4qmfIgNA,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@bsdisplaydoctor,@BsDisplaydoctor,Bs Display doctor,294,130,5,"Repair shop with titles showing screen, back glass and combo replacements on real phones, dedicated hardware channel.",phone repair | mobile phone repair,UCjvhNZI8Pfrbvs7I30a_QAw,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@chhotumobilecare9960,@CHHOTUMOBILECARE9960,@CHHOTUMOBILECARE,99,70,5,"Titles show detailed display, motherboard connector and charging fault fixes on specific Samsung/Realme models.",मोबाइल रिपेयरिंग,UCg23QVgtPmvpEBuT7WP0DWw,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@cannonvalleyphonerepair,@CannonValleyPhoneRepair,Cannon Valley Phone Repair,21,53,5,"Repair shop with titled videos showing real screen, battery, charging repairs on phones and tablets.",phone repair | cell phone repair | phone screen replacement | tablet repair,UCpscEiOdxca4tpiy9YEmfyg,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@cellfixgeorgia,@CellFixGeorgia,CellFix Georgia,4300,80,5,"Dedicated channel explicitly showing real repair videos, micro soldering, glass refurbishing and step-by-step training.",phone repair | smartphone repair | micro soldering | تعمیر موبایل,UCVmtl-gEvi58WaAyXYpp2sA,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@celularpro_reparacionynegocio,@CelularPro_ReparacionyNegocio,Celular Pro - Negocio de Reparación de Celulares,1360,127,5,Educational channel explicitly on micro-soldering techniques and component replacement for phone repair business.,reparación de celulares | microsoldadura | reparación de móviles | microsoldadura celulares | reparo de placa celular,UC1ygVmz_nrdv9vbEfFCRumA,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@channarithpv,@ChannarithPV,Rithrepair Mobilephone(KH),1020,95,5,Dedicated CPU reballing channel with clear step-by-step board-level micro-soldering titles.,mobile repairing | mobile repairing course | emmc | electronics repair course,UCzkofQ_fwBdjOBsswEF5JPA,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@chipfixerz,@Chipfixerz,Chip Fixerz,1500,225,5,"Motherboard-level repair channel explicitly covering PMIC, CPU short, tracing across multiple phone brands.",motherboard repair,UCX4HWOrPwuMO_AUQC6SmqLQ,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@circuitmaster_jay666,@CircuitMaster_Jay666,CircuitMaster_Jay,5150,188,5,"Dedicated micro-soldering channel with titles on FPC connector repair, battery connector, screen IC and flex cable work.",phone repair | mobile phone repair | motherboard repair | phone motherboard repair | micro soldering phone,UCFpgSbHRED4c7dtwMPvUoQg,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@cpuspecialist,@CpuSpecialist,mobile Engineer ,185,92,5,Titles show CPU reballing and charging repair demonstrations on real phone models.,phone repair,UCqsdbGYZ8jryzK2J1K-mWBQ,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@cyshowtvafrica,@CyShowTvAfrica,Cy Show Tv Africa,1140,218,5,"Mobile phone technician description details screen, battery, charging port replacement and microsoldering work.",microsoldering,UCatE5v7m7OX3_kB0H4GNf_w,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@d.arepair,@D.Arepair,D.A Repair,272,61,5,"Titles show display replacement on Samsung Galaxy M04 and Vivo Y75 5G plus schematics reference, clear bench repair work.",mobile repairing,UC3_16v53624-rhPQ3dv-ZkA,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@digitalmoble,@DIGITALMOBLE,Digital mobile,1490,140,5,"Practical mobile hardware repair channel covering motherboard, charging port and display fixes step-by-step.",phone repair | motherboard repair | phone motherboard repair | mobile repairing hindi | mobile repairing urdu,UCKDveJImk-upvUBSfavJTmQ,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@dkprepair,@DKPREPAIR,DKP REPAIR,93800,962,5,"Dedicated motherboard repair channel listing micro jumper, IC bypass, charging fix, water damage repair with real repair videos.",phone repair | motherboard repair | phone motherboard repair,UCVLaRbKaPFM29W91sHhGtqQ,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@danishmobile-gd1qz,@DanishMobile-gd1qz,Danish Mobile. com,160,78,5,Wholesale mobile repair channel with clear LCD/display replacement titles across multiple phone brands shown on camera.,mobile repairing,UCSkPtSIm8cC4N1C6PCQmmMg,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@deepakkumar4u8dx,@Deepakkumar4u8dx,Mobile Repair Training DX technical College,227,91,5,Dedicated chip-level phone repair training institute with live practicals and IC reballing on working phones.,chip level | chip level repairing,UCDUmjkzWyNOaAkoFhLkGV6g,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@digitalrepairpoint,@DigitalRepairPoint,DIGITAL REPAIR POINT,81,51,5,"Titles show real display, back glass and charging port replacements on iPhone/Android with photos of work.",smartphone repair,UC_P7NGoh61nmI0dYTMC_oLg,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@directfix,@DirectFix,DirectFix,78700,247,5,Dedicated iPhone/iPad screen and battery replacement repair videos with DIY repair directions.,phone repair | iphone repair,UCsIRuIKjk32wGV_LXXECBtQ,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@directsolution-d,@DirectSolution-d,Direct Solution,557,147,5,"Repair shop with titles detailing specific fault fixes: restart problems, charging issues, display light solutions on Samsung phones.",phone repair | iphone repair | emmc,UCP2dLgO4t4GCYs54tzpQAqg,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@easyfix7700,@EASYFIX7700,EASY FIX,491,60,5,"Repair channel with clear titles on IC reballing, touch fix, water damage repair on iPhones.",phone repair | mobile phone repair,UC0LbfVBKOMLXPAivuc-1BSg,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@eduardocell-bi8gn,@EduardoCell-bi8gn,Eduardo. Cell,4180,447,5,"Detailed description covers board repair, microsoldering, SMD component swaps and schematic diagnostics.",reparo de placa | manutenção de celular | reparo de placa celular,UCqQxU9G8bVllg9M4pGRDKOA,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@elbaruc,@ElBaruc,El Baruc,10900,270,5,Dedicated repair channel with clear description of screen/battery/port replacement and micro-soldering board repair.,reparación de celulares,UCMPUR4LimlmXapDonCyL4ow,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@eng_aliabbasi9,@Eng_aliabbasi9,"Ali Abbasi
",456,56,5,"Dedicated micro-soldering training channel with BGA reballing, IC replacement and soldering technique tutorials.",phone repair | cell phone repair,UCpYACQtJt3HWZvmivZ-iI_w,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@engineer_72_tmn,@Engineer_72_tmn,Инженер_72_тмн <<Ремонт телефонов>>,286,267,5,"Russian channel dedicated to component-level phone repair, explicitly mentioning hard repair work others avoid.",ремонт телефонов,UC-6hNq9ZPInBM2boE5rCwDg,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@everytech-c1r,@EveryTech-c1r,Every Tech,421,215,5,Dedicated screen replacement tutorials with step-by-step titles across multiple phone models.,phone repair,UC-eHXnicGMg0OUhO0F32zIA,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@famous_mobile1,@Famous_Mobile1,Famous Mobile,388,102,5,Titles show actual display replacement repairs on OnePlus and Realme phones with restoration format.,mobile repairing,UCGnMQBdex7zL-CDug_dRRrQ,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@fixmoi,@FixMoi,Fix Moi,202,96,5,"Microsoldering-focused channel with iPad charging fix, iPhone housing replacement and detailed step-by-step repair titles.",microsoldering,UCt061gUwz-a4AIrOTjMB9xg,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@flexidisplaypro,@FlexiDisplayPro,Flexi Display Pro,163,67,5,Titles show real display/flex repairs like glass change and green flex chain repair with clear fault-to-fix framing.,smartphone repair,UCNwq8xB5Ra8YnhRadqgeXHA,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@gsmasadmollaic1,@GSMASADMOLLAIC1,GSM ASAD MOLLA IC,2110,117,5,"Dedicated eMMC IC, reballing, dead boot repair and ISP pinout channel, clear chip-level micro-soldering focus.",emmc,UCQ1mBJLBiwf4CPZbhgvxGZg,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@gadgetswiser-p2g,@Gadgetswiser-p2g,Gadgetsdotcom,91,70,5,"Smartphone repair shop channel with titles showing display change, back glass, charging port replacement across models.",phone repair | smartphone repair,UCRjigJhtXB2GC7dtXLKONIw,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@gizmogoblin,@Gizmogoblin,Gizmo Goblin,299,85,5,"Dedicated iPhone repair channel with clear part-replacement titles: flash, battery, camera, speaker replacements.",phone repair,UCMMKBftxC48hp-ogaqz0mvw,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@guofencom-guofenelectronics,@Guofencom-GuofenElectronics,果粉网-果粉电子,41,308,5,iPhone/iPad chip-level repair channel showing real board-level fixes like charging issues and no-power repairs.,phone repair | mobile phone repair,UCMtnZu8UggDHwP4ttf_zcBA,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@ihelprepair,@IHELPREPAIR,I-HELP,146,73,5,"Professional iPhone repair channel specializing in logic board, microsoldering, and data recovery.",phone repair | iphone repair | microsoldering,UCI6iihoKxAOqwY7DcdowY2A,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@irepair22,@IRepair22,IRepair Italia,242,214,5,"Titles show real screen, LCD and charging repairs on phones and tablets step by step.",electronics repair | electronics repairing,UCWKV9lPA5C6soVip97DfOqA,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@i_a_care,@I_a_care,Mohammed Maaz,113,73,5,iPhone/Android chip-level repair channel with detailed display replacement and sudden-dead repair titles.,chip level,UCDWKc9ca6LfYlv9EyZLucRA,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@israrmobilerepair,@Israrmobilerepair,Israr Mobile REpairing Lab,502,51,5,"Dedicated chip-level mobile repair channel covering IC replacement, motherboard and connector work.",mobile repairing | motherboard repair | chip level repairing,UC3eGFn2RprmCzdZJj6GYjmg,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@jameelmobilerepairinglab,@Jameelmobilerepairinglab,Jameel mobile repairing lab,278,110,5,"Titles show real flex cable, glass and panel replacement work on iPhones and Samsungs at repair lab.",phone repair | mobile repairing | mobile phone repair | phone screen replacement,UCTS1wjiiKyk5YMUTZtAmb3w,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@jbcellassistenciatecnica,@Jbcellassistenciatecnica,JBCELL técnico de celular,172,201,5,"Technician channel with titles on flex cable repair, FPC connector, audio codec fixes and screen flex recovery.",manutenção de celular,UCdDSo_rvCP4t-6cF_2u-0Hw,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@jessajones,@JessaJones,iPad Rehab Microsoldering & Data Recovery,182000,553,5,Renowned microsoldering and board-level repair school with practical troubleshooting content for mobile devices.,microsoldering | phone motherboard repair | micro soldering phone | iPad repair | electronics repair course,UCPjp41qeXe1o_lp1US9TpWA,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@jibranmobilerepairing-s1t,@JibranMobileRepairing-s1t,Jibran Mobile Repairing ,69,54,5,"Mobile repairing lab with titles showing panel and charging port replacement, real bench work demonstrated.",mobile repairing,UCC07NkYH_ymutqG9FRHfqhg,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@juan4repair,@Juan4Repair,Juan4Repair,6220,142,5,Dedicated advanced Mac logic board micro-soldering channel with T2/NAND diagnostics and IC replacement content.,microsoldadura,UCNCHRbujcgpFf8PDi14aEWA,hands,phone-repair,wave1,2026-09-14
https://www.youtube.com/@kingphonerepair,@Kingphonerepair,King phone repair ,48,64,5,"Dedicated channel showing CPU, EMMC, power IC and motherboard-level phone repairs with real results.",phone repair | emmc,UCf-pBNryl4lhxMiEif9YxsA,hands,phone-repair,wave1,2026-09-14
