url,handle,name,subscribers,videos_count,score_0_5,reason,discovery_keywords,channel_id,vertical,topic,stage,scored_at,source,live_videos_count
https://www.youtube.com/@audioamplifierservicing,@AudioAmplifierServicing,Audio Amplifier Servicing,5320,2237,5,Dedicated audio amplifier servicing channel cataloguing repair videos by make and model.,amplifier repair,UC5xxS_WGQaMxitvq1D5G70A,hands,tv-power-electronics-repair,wave1,2026-09-14,scraper,2237
https://www.youtube.com/@ball_ball2303,@Ball_ball2303,แสงฟ้า กล้าดี,50,51,5,Thai inverter/servo drive repair channel with titles showing real fault diagnosis and repair jobs.,reparación de inversores,UCoWpEWJnDOLxZbm44YnwAMA,hands,tv-power-electronics-repair,rest1,2026-09-14,scraper,51
https://www.youtube.com/@buditeknisi8712,@buditeknisi8712,Budi Teknisi,158000,316,5,"Indonesian technician channel dedicated to CRT/LCD/LED TV repair across all brands, uploads real repair tutorials.",电视维修,UCFU-HtCWv3SVLDeRHt9adNA,hands,tv-power-electronics-repair,wave1,2026-09-14,scraper,316
https://www.youtube.com/@circuit-r9n,@Circuit-r9n,CircuitCure,137,155,5,Bengali channel dedicated to real Inverter/UPS/Battery/PCB repair videos described as practical technician content.,solar inverter repair,UCTJb_6VN9V5Y9OcPSXcmiEA,hands,tv-power-electronics-repair,rest1,2026-09-14,scraper,155
https://www.youtube.com/@consertandotv,@consertandotv,consertandotv,3150,50,5,"Dedicated LED/OLED/LCD TV repair channel showing tools and repair techniques, brand-authorized technician.",conserto de TV LED,UCGeppBCIh9XctfBCANSJanw,hands,tv-power-electronics-repair,wave1,2026-09-14,scraper,50
https://www.youtube.com/@cosmicelectronics,@CosmicElectronics,Cosmic Electronics,52200,389,5,Dedicated TV electronics channel showing practical fault-finding and PCB repair on branded and local TVs.,تعمیر تلویزیون,UCgWLNPGjue2q7hmLk2c5S-w,hands,tv-power-electronics-repair,wave1,2026-09-14,scraper,389
https://www.youtube.com/@electroelectric99533,@ElectroElectric99533,Electro Electric,1130,198,5,"Hindi channel dedicated to LED TV, power supply, SMPS, amplifier and PCB repair with practical tutorials.",power supply repair | electronics repair course | LED TV repairing Hindi,UCsNNFZO7mW5-l_hX3SS0kgg,hands,tv-power-electronics-repair,wave1,2026-09-14,scraper,198
https://www.youtube.com/@electronicacristian,@electronicacristian,ELECTRÓNICA CRISTIAN,1240,162,5,"Dedicated audio repair channel: professional power amps, consoles, vintage equipment repairs with experienced technician.",reparación de amplificadores,UC-iGL_1autHb8YBiVn2nj5Q,hands,tv-power-electronics-repair,rest1,2026-09-14,scraper,162
https://www.youtube.com/@electronics-surgeon,@Electronics-Surgeon,Electronics Surgeon,15000,153,5,"Titles show real solar inverter repair with voltage/biasing troubleshooting and IGBT work, dedicated bench channel.",electronics repairing institute,UCz6vLjuPpkRIYNOQEUvIRDw,hands,tv-power-electronics-repair,rest1,2026-09-14,scraper,153
https://www.youtube.com/@electronicssystem,@Electronicssystem,Electronics Systems Repair & Review,23300,284,5,"Repairs computer, audio system, power supply, monitor, LED/LCD TV and DVR, strong topic match.",electronics repair | power supply repair | monitor repair,UCWO9JDC3ijUFVx3JP97_Ybg,hands,tv-power-electronics-repair,wave1,2026-09-14,scraper,284
https://www.youtube.com/@elektrobilgeelectronics,@elektrobilgeelectronics,ElektroBilge | Electronic Training & Repair,7350,137,5,"Explicit real board repair of SMPS, industrial cards, TVs and vehicle electronics using multimeter/oscilloscope fault finding.",elektronik tamir,UC8Xlt66yho9f1VHJcREaCwA,hands,tv-power-electronics-repair,rest1,2026-09-14,scraper,137
https://www.youtube.com/@elrincondesolucionestv5529,@elrincondesolucionestv5529,El Rincón de Soluciones Tv,1040,52,5,Dedicated audio/video repair shop channel showing full repair processes for equipment.,conserto de TV LED,UC33XMNWv40TDhgBJZ4d1NWw,hands,tv-power-electronics-repair,wave1,2026-09-14,scraper,52
https://www.youtube.com/@eteachd,@ETeachD,الکترونیک با دانیال | ETDani,4660,117,5,Dedicated SMPS and board-level electronics repair/troubleshooting channel with clear practical repair focus.,تعمیر منبع تغذیه,UCJqYPkS9uIQCXWflrMmIYdA,hands,tv-power-electronics-repair,rest1,2026-09-14,scraper,117
https://www.youtube.com/@expert_electronics_1,@expert_electronics_1,expert electronics,93,76,5,"TV/LED/LCD repair service center listing display, motherboard and power supply repair costs and services.",TV repair shop | sửa tivi | reparación de televisores | 电视维修 | réparation télévision,UCqTnh_8pJcMh0gX6fCFs2iA,hands,tv-power-electronics-repair,wave1,2026-09-14,scraper,76
https://www.youtube.com/@fajarsmartelektro,@FajarSmartelektro,Fajar Rusdi Smartelektro,79500,287,5,"Titles show real TV repairs like backlight replacement, no-power fix, panel repair with technical detail.",servis TV LED,UCpFTwXVCpdlh1ZNei545dwA,hands,tv-power-electronics-repair,wave1,2026-09-14,scraper,287
https://www.youtube.com/@fayazrepairingcenter,@FayazRepairingCenter,𝐅𝐚𝐲𝐚𝐳 𝐑𝐞𝐩𝐚𝐢𝐫𝐢𝐧𝐠 𝐂𝐞𝐧𝐭𝐞𝐫 ,1570,67,5,"Dedicated practical repair channel for solar inverters, UPS, chargers, welding machines with real fault-based repairs.",solar inverter repair | electronics repairing institute,UCwNIJ1FryIWvhzFEho3fG7w,hands,tv-power-electronics-repair,rest1,2026-09-14,scraper,67
https://www.youtube.com/@fonteatx,@fonteatx,FonteATX,162000,374,5,Dedicated ATX power supply repair channel with courses and troubleshooting tutorials.,conserto de fonte chaveada,UC29LnaF9NL_zw6tv8UVOWlA,hands,tv-power-electronics-repair,wave1,2026-09-14,scraper,374
https://www.youtube.com/@fonteforteeuniversal,@fonteforteeuniversal,fonte forte é universal,13000,359,5,Dedicated bench channel repairing car amplifiers and switching power supplies with live diagnosis and repair.,conserto de fonte chaveada,UCDLG_m2NMiVmdQBtbVTgvSA,hands,tv-power-electronics-repair,wave1,2026-09-14,scraper,359
https://www.youtube.com/@fun.tronic,@fun.tronic,fun.tronic,4640,68,5,"Ten years specialized in board-level repair of TVs, monitors, amplifiers, mixers and audio systems.",تعمیر منبع تغذیه,UCyFI9JxOPD0lYiKguSs9UXQ,hands,tv-power-electronics-repair,rest1,2026-09-14,scraper,68
https://www.youtube.com/@jeanalaintchinda,@jeanalaintchinda,jean alain tchinda,408,56,5,"Dedicated TV repair channel diagnosing LCD/LED/CRT faults, component testing, voltage regulators and backlight issues shown practically.",réparation télévision,UCPWB4sXCSfEnMK5FVQ5idsQ,hands,tv-power-electronics-repair,wave1,2026-09-14,scraper,56
https://www.youtube.com/@jpelectronicsrepair,@JPElectronicsRepair,JP Electronics Repair,74,94,5,"Dedicated electronics repair channel covering LED TV, SMPS, PCB, inverter and amplifier practical troubleshooting videos.",LCD TV repair | power supply repair | SMPS repair | amplifier repair,UC3Gfnhg1n83Os-wIwJcYYYg,hands,tv-power-electronics-repair,wave1,2026-09-14,scraper,94
https://www.youtube.com/@kazirasel,@kazirasel,Kazi Electronics Training Institute,35400,481,5,"Dedicated LED/LCD TV repair training institute with practical courses including ACF bonding, directly matches TV bench repair topic.",electronics repair course | LED TV repair Bangla,UCZs2imcQiD_D1choQeuTFfQ,hands,tv-power-electronics-repair,wave1,2026-09-14,scraper,481
https://www.youtube.com/@kundanmanhartvrepair,@KundanManharTVRepair,Kundan Manhar LED TV Repair,1470,112,5,"Detailed Hindi description covering LED/LCD TV, SMPS, inverter, T-Con, backlight repair with practical fault-finding videos.",LED TV repair | LED TV repairing Hindi,UCVykav01aQPFxnh21wCD_8w,hands,tv-power-electronics-repair,wave1,2026-09-14,scraper,112
https://www.youtube.com/@lcdgyan,@LcdGyan,Lcd Gyan,1230,271,5,"Dedicated LCD/LED TV repairing channel with step-by-step power supply, panel and backlight repair tutorials.",TV power board repair | T-con board repair,UCQNs3OWHfPhX4i-aWNp5rnA,hands,tv-power-electronics-repair,rest1,2026-09-14,scraper,271
https://www.youtube.com/@liujianqiang1,@liujianqiang1,liujianqiang,85,82,5,"Self-taught mainboard, power supply and display maintenance course channel, directly matches topic.",电源维修,UCzglCPlQHDUmU0nDIMNJBaA,hands,tv-power-electronics-repair,rest1,2026-09-14,scraper,82
https://www.youtube.com/@meisterjambo,@meisterjambo,Meister Jambo,31100,106,5,Veteran radio/TV technician sharing decades of repair videos on old radios and televisions.,Fernseher reparieren,UCpMLyI_afhnSJ4x3ORykizg,hands,tv-power-electronics-repair,wave1,2026-09-14,scraper,106
https://www.youtube.com/@midiaeletronic,@midiaeletronic,Mídia  Eletronic,584,150,5,"Dedicated electronics repair channel with diagnostics, schematics, and step-by-step repair projects.",conserto de fonte chaveada,UCDpFzo7SwwLXQXDFsmeed9Q,hands,tv-power-electronics-repair,wave1,2026-09-14,scraper,150
https://www.youtube.com/@mikesradiorepair,@mikesradiorepair,MikesRadioRepair,35600,522,5,Dedicated vintage radio and electronics repair channel with how-to repair videos on ham/CB radios and test equipment.,electronics repair shop,UCfi5fp3qsXeqSbsLAIKU6Dw,hands,tv-power-electronics-repair,rest1,2026-09-14,scraper,522
https://www.youtube.com/@multibrandlcdtv,@Multibrandlcdtv,Multi Brand,71,69,5,"Dedicated LCD/LED/Smart TV repair channel covering backlight, panel, motherboard and power supply faults.",TV repair shop,UCE8FSEWP2fBJNEWQjfZc8Mw,hands,tv-power-electronics-repair,wave1,2026-09-14,scraper,69
https://www.youtube.com/@nanitechelectronics,@NaniTechelectronics,Nani Tech electronics,5210,131,5,"Detailed description of home theater, amplifier, inverter, IC-level repair with specific parts named",home theater amplifier repair | subwoofer amplifier repair,UCOHw_NRii9XnpGErBHsbQZg,hands,tv-power-electronics-repair,rest1,2026-09-14,scraper,131
https://www.youtube.com/@newbharatelectronics,@NewBharatElectronics,NBE Repairs,11100,252,5,Dedicated repair channel with titles showing amplifier and CRT/LED TV repair from fault to fix.,solar inverter repair | TV repair technician,UCMUx7saoviwzBBmohCIcU1A,hands,tv-power-electronics-repair,rest1,2026-09-14,scraper,252
https://www.youtube.com/@nithishelectronics,@Nithishelectronics,Nithish electronics,166,99,5,"Indian electronics service channel explicitly covering LED TV, amplifier, home theater, SMPS and CRT TV repair.",servis power supply | servis amplifier,UC3XA9YzliaHveq-Z8nw2sXQ,hands,tv-power-electronics-repair,rest1,2026-09-14,scraper,99
https://www.youtube.com/@olegvintageaudio,@OlegVintageAudio,Oleg's Vintage Audio,946,65,5,Dedicated vintage audio amplifier/receiver repair and restoration channel matching bench repair format.,home theater amplifier repair | reparación de amplificadores | conserto de amplificador | ремонт усилителя,UCTrX0H6bTJ7BM228EuZTprg,hands,tv-power-electronics-repair,rest1,2026-09-14,scraper,65
https://www.youtube.com/@pabloestevezaudio,@pabloestevezaudio,PABLO ESTEVEZ AUDIO (PABLO ESTEVEZ AUDIO),14200,214,5,Dedicated professional and home audio equipment repair and vintage restoration channel.,reparación de amplificadores,UCTZmqovAXCbQJcjIs5UJfZg,hands,tv-power-electronics-repair,rest1,2026-09-14,scraper,214
https://www.youtube.com/@pcbrepairchannel1,@PCBREPAIRCHANNEL1,PCB Repair Channel,1000,70,5,"PCB Repair Channel dedicated to LED/LCD TV panel repair, T-Con board, main board and SMPS tutorials.",LCD TV repair,UC4gzR1BdKb7DU5MXXAAINsg,hands,tv-power-electronics-repair,wave1,2026-09-14,scraper,70
https://www.youtube.com/@rattlesnakeworkshop,@rattlesnakeworkshop,RATTLESNAKE WORKSHOP,185,60,5,Named 'bringing HiFi back to life' indicates a dedicated audio amplifier/hifi repair bench channel.,amplifier repair,UCAUeCriR3MI10N2jSJ-3t3A,hands,tv-power-electronics-repair,trial100,2026-09-14,scraper,60
https://www.youtube.com/@raygianelli3612,@raygianelli3612,Ray Gianelli,7610,169,5,"Dedicated vintage audio equipment repair channel with troubleshooting, schematics and component testing shown.",amplifier repair,UCMJAqsFDjrYuXvxIheszNiw,hands,tv-power-electronics-repair,wave1,2026-09-14,scraper,169
https://www.youtube.com/@remontibp_ru,@remontibp_ru,Ремонт ИБП (remontibp_ru UPS repair),813,114,5,Dedicated component-level UPS repair shop channel in Moscow with calibration and battery replacement services described.,UPS repair,UC4jM3pFfKvMaKjJw_E0kNNw,hands,tv-power-electronics-repair,rest1,2026-09-14,scraper,114
https://www.youtube.com/@repairwithkrishna,@RepairWithKrishna,Repair With Krishna,32,53,5,"Practical bench channel covering TV, sound system, amplifier, speaker, power supply and PCB level repair videos.",power supply repair,UCajrSYYktvZaGnf_aAHDypw,hands,tv-power-electronics-repair,wave1,2026-09-14,scraper,53
https://www.youtube.com/@saifulelec,@SaifulElec,Saiful Elec,5570,273,5,"Dedicated LED/LCD TV repair channel with T-CON board, power supply and display panel repair tutorials weekly.",LCD TV repair,UC-TNFoTumeUD_L70EgXSAoA,hands,tv-power-electronics-repair,wave1,2026-09-14,scraper,273
https://www.youtube.com/@samitechacadmey,@SamiTechAcadmey,Sami Tech Acadmemy,2010,317,5,"Technician channel dedicated to CRT/LED TV, SMPS, T-con repair with real workshop cases and multimeter training.",electronics repair course,UC3vCQPhVFp_TpeEkHmHTYxA,hands,tv-power-electronics-repair,wave1,2026-09-14,scraper,317
https://www.youtube.com/@serviceabal-abal,@serviceabal-abal,service elektronik arrasyd,2560,112,5,"Dedicated electronics repair tutorial channel covering amplifiers, power supplies, mixers with clear repair-format descriptions.",servis amplifier,UCc4x_BF8Yl76WIAXDhaoLvQ,hands,tv-power-electronics-repair,rest1,2026-09-14,scraper,112
https://www.youtube.com/@solucioneselectronicasddj,@SolucionesElectronicasDDJ,Soluciones Electronicas DDJ,10700,447,5,Dedicated channel sharing real practical cases of component-level electronic board repair for technicians.,T-con board repair,UChchefPQJ4dxMpaSQTkbMAg,hands,tv-power-electronics-repair,rest1,2026-09-14,scraper,447
https://www.youtube.com/@sparetimerepair,@SpareTimeRepair,Spare Time Repair,31700,120,5,Vintage audio equipment repair and restoration channel with titles showing specific hi-fi device repairs.,amplifier repair,UCWG_ATaPdsW1Pl_ibH3hbAg,hands,tv-power-electronics-repair,wave1,2026-09-14,scraper,120
https://www.youtube.com/@sparkey1958,@sparkey1958,sparkey1958,576,262,5,Dedicated vintage valve amplifier restoration and repair service channel for jukeboxes and record players.,servis amplifier,UCKhdxA53bPRAQS27awiGCDQ,hands,tv-power-electronics-repair,rest1,2026-09-14,scraper,262
https://www.youtube.com/@stanly147,@STANLY147,Tech Records by Stanly,2570,59,5,"Dedicated electronics servicing channel explicitly repairing TVs, amplifiers and home theaters with hands-on troubleshooting.",UPS repair,UCbM-7MsVc8uc_TV0SA6AI7Q,hands,tv-power-electronics-repair,rest1,2026-09-14,scraper,59
https://www.youtube.com/@stuartukguitarampguy5830,@stuartukguitarampguy5830,Stuart ukguitarampguy,13700,189,5,Dedicated guitar amplifier repair and servicing channel with 2000+ repairs and instructional video format.,amplifier repair,UCg6XzUHy7isIladDkq9yL_A,hands,tv-power-electronics-repair,wave1,2026-09-14,scraper,189
https://www.youtube.com/@techmanish9798,@Techmanish9798,My technical channel,2160,372,5,"Dedicated technician channel repairing CRT/LCD/LED monitors, SMPS, amplifiers, home theatre and TVs at chip level.",monitor repair,UCkZZvC_a3_oZzd7F6LFASfQ,hands,tv-power-electronics-repair,wave1,2026-09-14,scraper,372
https://www.youtube.com/@technologyenterprises,@TechnologyEnterprises,Technology Enterprises,1280,129,5,"Dedicated tube amp repair channel with real teardowns, troubleshooting walkthroughs and schematics.",amplifier repair,UCrqLCAgwc8MV1PS2yslNWLw,hands,tv-power-electronics-repair,wave1,2026-09-14,scraper,129
https://www.youtube.com/@theguitaramptech,@theguitaramptech,The Guitar Amp Tech,6640,116,5,Dedicated guitar amp repair technician channel restoring vintage valve and solid-state amplifiers professionally.,amplifier repair,UCCQXXkc6Yastz4b9cafM1Fg,hands,tv-power-electronics-repair,wave1,2026-09-14,scraper,116
https://www.youtube.com/@tiagoeletronica10,@Tiagoeletronica10,Tiago eletrônica,28800,123,5,"Repair channel showing daily electronics fixes, oscilloscope use, TV/LCD/LED and amplifier repairs.",conserto de fonte chaveada,UCiuucAZoDbgOvDITcHdpavw,hands,tv-power-electronics-repair,wave1,2026-09-14,scraper,123
https://www.youtube.com/@vidikon,@vidikon,TELESERVIS — Ремонт телевизоров в Николаеве,5660,160,5,"Authorized TV service center channel explicitly showing component-level mainboard and power supply repair, chip testing.",ремонт телевизоров | ремонт блоков питания,UCjeNpm0mxRqYotfejOWnAAA,hands,tv-power-electronics-repair,wave1,2026-09-14,scraper,160
https://www.youtube.com/@vintageaudioaddict,@vintageaudioaddict,Vintage Audio Addict,143000,137,5,"Vintage audio equipment channel dedicated to repair, restoration and testing of amplifiers and receivers.",amplifier repair,UCm14X9x-C9fgwF3TmpjZLxA,hands,tv-power-electronics-repair,wave1,2026-09-14,scraper,137
https://www.youtube.com/@voltagedetail,@VoltageDetail,Voltage Detail,66,83,5,"Dedicated to LCD/LED/Smart TV motherboard repair, voltage analysis and fault-finding with practical demonstrations.",power supply repair,UC9fake_FWgOQWviU1sgTdkg,hands,tv-power-electronics-repair,wave1,2026-09-14,scraper,83
https://www.youtube.com/@voltkingbd,@VOLTKINGBD,VOLT KING BD,70,58,5,"Bangla channel dedicated to solar inverter, MOSFET, IGBT, SMPS and BMS repair with step-by-step practical tutorials.",solar inverter repair,UCxDOQZ9uJdpUufiEoKm8WDw,hands,tv-power-electronics-repair,rest1,2026-09-14,scraper,58
https://www.youtube.com/@vrs-sthlm,@VRS-STHLM,VRS – Ремонт аудио в домашней мастерской,16500,79,5,"Dedicated vintage audio repair channel with real repairs of amplifiers, receivers, tape decks shown from diagnosis to measurement.",servis amplifier | ремонт усилителя,UCDkeoT8WL5Zm7JNckqTZZgQ,hands,tv-power-electronics-repair,rest1,2026-09-14,scraper,79
https://www.youtube.com/@abdoelectro37,@abdoelectro37,Abdo Electro,14100,513,5,"Description explicitly covers LCD/LED TV repair, panel repair, T-con board, main board work.",réparation télévision,UCNJGjDEsqJHEP07J4r7yzRw,hands,tv-power-electronics-repair,wave1,2026-09-14,both,513
https://www.youtube.com/@arunkumarmauryaelectronic,@ArunkumarMauryaelectronic,Arunkumar Maurya,141000,444,5,Electronics repair channel focused on LCD/LED/CRT TV repairing course and motherboard repair.,TV repair | TV repairing | LED TV repair | 电视维修,UC_XXVJlAJh2-O0ooGSoVIpA,hands,tv-power-electronics-repair,trial100,2026-09-14,both,444
https://www.youtube.com/@audio_repair_lib,@audio_repair_lib,Corosuke's Vintage Junk Audio Library & Repair,3070,58,5,Vintage junk audio repair library channel showing simple amplifier repair and sound comparisons.,audio repair | 电源维修,UCtiFADFOIigfYPlEWlqKv_Q,hands,tv-power-electronics-repair,rest1,2026-09-14,both,58
https://www.youtube.com/@bigdog8882,@bigdog8882,BigDog8882,53900,175,5,Dedicated TV repair and electronics troubleshooting channel aimed at teaching beginners bench skills.,TV repair | electronics repair | LED TV repair,UCJgwN6scJYMGYJ4UXq6AXdg,hands,tv-power-electronics-repair,wave1,2026-09-14,both,175
https://www.youtube.com/@bombasstechaudioelectronic1492,@bombasstechaudioelectronic1492,"Bombasstech, Audio electronics",13500,571,5,"Dedicated audio amplifier repair, upgrade and modification tutorial channel, core fit for topic.",amplifier repair | electronics repair,UCeDLvNnuFrxp9h30mb_xyvw,hands,tv-power-electronics-repair,trial100,2026-09-14,both,571
https://www.youtube.com/@cicapoficial,@cicapoficial,Cicap Oficial,139000,311,5,"Training channel explicitly covering LED TV repair (Main, T-Con, Panel), power supplies and audio amplifiers with practical cases.",reparación de fuentes de poder | reparación electrónica,UC0CAbzwwlj25HUwyEXg0FwQ,hands,tv-power-electronics-repair,wave1,2026-09-14,both,311
https://www.youtube.com/@coppelltvrepair,@coppelltvrepair,Coppell TV Repair LLC,7910,1061,5,Business channel explicitly showing board repair videos for LCD/LED/OLED/plasma TVs with DIY troubleshooting.,TV repair | LED TV repair | LCD TV repair | power supply repair,UC8vSdZc1-eg57UOXhK-Nvcw,hands,tv-power-electronics-repair,wave1,2026-09-14,both,1061
https://www.youtube.com/channel/ucphibx7iytw5qm1s5c9lzvw,@devtechnical2101,Dev Technical,330,104,5,Titles show detailed panel-level LCD/LED TV repair with specific panel model numbers and defect fixes.,TV repair | LCD TV repair,UCpHibX7iytW5Qm1S5C9lZVw,hands,tv-power-electronics-repair,trial100,2026-09-14,both,143
https://www.youtube.com/@domovoi_kyzya,@domovoi_kyzya,Домовой,50600,399,5,"Dedicated step-by-step ATX/game PSU, microwave, TV and monitor repair channel with clear fault diagnosis descriptions.",ремонт электроники | ремонт телевизоров | ремонт блоков питания,UCgEzy1L41LvJV9MGDQfPFMw,hands,tv-power-electronics-repair,wave1,2026-09-14,both,399
https://www.youtube.com/@dtfixlad,@Dtfixlad,DT Fix Lad,668,192,5,"Real-world fixes for circuit boards, speakers, receivers and power supply no-power/no-sound repairs shown step-by-step.",electronics repair | power supply repair,UCrzJIi8N37Y3zRg0FaLlr4g,hands,tv-power-electronics-repair,wave1,2026-09-14,both,196
https://www.youtube.com/@elcanaldelassesicones,@ElCanaldelasSesicones,EL CANAL DE LAS SESIONES,7720,111,5,"Dedicated TV repair channel with detailed step-by-step titles on flyback, voltage faults and IC replacement.",reparación de televisores | reparación electrónica,UCidEhjnNonqVIhUORC3_HtQ,hands,tv-power-electronics-repair,trial100,2026-09-14,both,111
https://www.youtube.com/@electro_repair_stuff,@Electro_Repair_stuff,Electro Repair Stuff,149,50,5,Dedicated TV repair channel with detailed backlight replacement and full repair videos on named TV models.,electronic repair | power supply repair | monitor repair | 电视维修,UCcQzu9R8YZLYg0D_WEPoNXg,hands,tv-power-electronics-repair,wave1,2026-09-14,both,85
https://www.youtube.com/@electrodea4249,@electrodea4249,Electrodea,7100,110,5,"Dedicated LED TV repair channel covering panel, motherboard, power supply and backlight troubleshooting.",electronics repair | electronics repairing | TV repair | TV repairing | LED TV repair,UCLaSAXp39tp6w6YJcLhYxaw,hands,tv-power-electronics-repair,wave1,2026-09-14,both,110
https://www.youtube.com/@electronicsku1663,@electronicsku1663,Electronics (K)U,352,74,5,"Titles show clear TV repair jobs (Samsung, MI, Sansui, LG) with specific fault diagnosis and fixes shown.",electronics repair | electronics repairing | reparación de televisores | réparation télévision,UCY8bkIRs-y270PmgeHpAYIA,hands,tv-power-electronics-repair,wave1,2026-09-14,both,74
https://www.youtube.com/@fixtv-saeid,@FixTV-Saeid,Fix TV Saeid,685,134,5,Dedicated Persian TV repair channel with titles showing specific Sony TV fault repairs like red screen issues.,تعمیر تلویزیون,UCv68Qrjqp7IEME4EeA-HoqA,hands,tv-power-electronics-repair,wave1,2026-09-14,both,118
https://www.youtube.com/@hamradiotag,@HamRadioTag,HamRadio Tag,154000,654,5,"Dedicated bench repair channel covering TVs, monitors, power supplies, audio and fault-finding techniques.",ремонт телевизоров | ремонт блоков питания,UCmQUDxog9xOQEN6d9ATkXAQ,hands,tv-power-electronics-repair,wave1,2026-09-14,both,654
https://www.youtube.com/@jahidelectronicslab,@jahidelectronicslab,Jahid Electronics Lab,1990,129,5,"Dedicated electronics repair lab covering LED/LCD TV, SMPS, AC PCB, fridge PCB, UPS practical repairs.",electronics repair | TV repair | power supply repair | LED TV repair Bangla,UC3Wa8_QDYABnxFPwLihcreA,hands,tv-power-electronics-repair,wave1,2026-09-14,both,129
https://www.youtube.com/channel/uctyezy_ijxx1epepkhniwxq,@jeenpowersolutionspvtltd1983,JEEN POWER ,892,109,5,"Dedicated UPS/inverter component-level repair channel with real fault diagnosis, IGBT/MOSFET/SMPS troubleshooting titles.",electronics technician | power supply repair,UCTYEzy_Ijxx1epEpkhNIwxQ,hands,tv-power-electronics-repair,wave1,2026-09-14,both,301
https://www.youtube.com/@jupriselektronik4017,@jupriselektronik4017,Jupri S Elektronik,47800,792,5,Dedicated daily TV LED/LCD/plasma repair channel documenting real fault diagnosis and fixes.,servis TV | servis TV LED,UCQiRoHLvHpeG3-hAexCUg8Q,hands,tv-power-electronics-repair,wave1,2026-09-14,both,792
https://www.youtube.com/@kythuatphanmem,@kythuatphanmem,kythuatphanmem,450,56,5,"TV repair channel with titles showing T-con board flex fixes, firmware flashing and board-level troubleshooting on real TVs.",sửa tivi,UCHAoHkOIprRseopD59IvLFQ,hands,tv-power-electronics-repair,trial100,2026-09-14,both,59
