url,handle,name,subscribers,videos_count,score_0_5,reason,discovery_keywords,channel_id,vertical,topic,stage,scored_at,source,live_videos_count
https://www.youtube.com/@keimpiececarpentry,@KeimpieceCarpentry,Keimpiece Carpentry,42500,228,5,"Custom furniture carpentry channel building cutting boards, tables and cabinets for clients, hands-on builds.",woodworking,UCxFUhFiK6LaoyKE3cwyRGUA,hands,furniture-woodworking,wave1,2026-09-14,scraper,228
https://www.youtube.com/@matthiaswandel,@matthiaswandel,MatthiasWandel,1720000,934,5,Well-known engineer-woodworker channel building furniture and mechanisms with detailed hands-on process.,building a table,UCckETVOT59aYw80B36aP9vw,hands,furniture-woodworking,rest1,2026-09-14,scraper,934
https://www.youtube.com/@mcremona,@mcremona,Matthew Cremona,447000,1132,5,Dedicated fine furniture maker building pieces from tree to finished furniture using hand and power tools.,building a table | نجارة,UCDpL0v-Ifie7u05lbfO3zJQ,hands,furniture-woodworking,wave1,2026-09-14,scraper,1132
https://www.youtube.com/@morleykert,@MorleyKert,Morley Kert,1130000,401,5,"Dedicated furniture-making channel with table and chair building content, hands-on woodworking focus.",building a table | chair making,UCbtEd1MuY6gd2RpdWqkzXFw,hands,furniture-woodworking,wave1,2026-09-14,scraper,401
https://www.youtube.com/@mueblesymaderaky,@mueblesymaderaky,Muebles & Madera KY,97,59,5,Cuban carpenter's channel explicitly showing real process behind custom furniture builds in his workshop.,muebles de madera,UCTzvj2w86BVj3DWxJ4DZu_w,hands,furniture-woodworking,wave1,2026-09-14,scraper,59
https://www.youtube.com/@nokogirijapan,@NokogiriJapan,Nokogiri Japan | Japanese Master Carpenter,8380,67,5,Dedicated Japanese joinery channel deeply focused on traditional nail-free joint techniques and craftsmanship.,dovetail joint | نجاری,UCKICMDhZiXxCXT4B2XKH5Dg,hands,furniture-woodworking,wave1,2026-09-14,scraper,67
https://www.youtube.com/@olivegrovewoodshop,@OliveGroveWoodshop,Olive Grove Woodshop,2480,114,5,Furniture woodshop milling lumber in-house and crafting custom furniture pieces by hand.,wood furniture making | ebanistería | Möbelbau,UCQHEHm3oAmHXE9L-Avtz8eQ,hands,furniture-woodworking,wave1,2026-09-14,scraper,114
https://www.youtube.com/@paul.sellers,@Paul.Sellers,Paul Sellers,713000,536,5,Renowned hand-tool woodworking instructor teaching joinery and furniture building step by step.,woodworking | joinery | hand tool woodworking | woodworking workshop | نجارة | làm mộc | งานไม้ | 목공,UCc3EpWncNq5QL0QhwUNQb7w,hands,furniture-woodworking,rest1,2026-09-14,scraper,536
https://www.youtube.com/@ravenfinewoodworking,@RAVENFinewoodworking,RAVENFinewoodworking,1330,102,5,"Traditional hand-tool woodworking channel making furniture projects from various species, dedicated bench work.",hand tool woodworking,UCr1_6ZCbXpf_iSrQvffEFPw,hands,furniture-woodworking,wave1,2026-09-14,scraper,102
https://www.youtube.com/@rexkrueger,@RexKrueger,Rex Krueger,729000,824,5,Dedicated hand-tool woodworking channel building furniture like chairs with followable step-by-step process.,woodworking | hand tool woodworking | chair making | làm mộc | งานไม้,UCj4SLNED1DiNPHComZTCbzw,hands,furniture-woodworking,rest1,2026-09-14,scraper,824
https://www.youtube.com/@robcosmanwoodworking,@RobCosmanWoodworking,RobCosman.com,362000,1006,5,Dedicated hand-tool woodworking channel with dovetail instruction and joinery demonstrations.,hand tool woodworking | dovetail joint | làm mộc | งานไม้ | 목공,UCqp8oXLR84eiryfhNXK-nTA,hands,furniture-woodworking,wave1,2026-09-14,scraper,1006
https://www.youtube.com/@sainttw33,@sainttw33,Saint Mortise and Tenon woodwork,1400,73,5,Dedicated mortise and tenon furniture maker crafting god tables and cabinets traditionally.,mortise and tenon,UCd7-5ypeVeVZBuAS2nH97UA,hands,furniture-woodworking,wave1,2026-09-14,scraper,73
https://www.youtube.com/@senetfurniture,@senetfurniture,senet ,47,95,5,Custom furniture workshop channel explicitly showing full process from raw wood to finished piece.,صناعة الأثاث,UCNzgyqlnESOY8M4RTEYKEKQ,hands,furniture-woodworking,rest1,2026-09-14,scraper,95
https://www.youtube.com/@shoyanjapanesecarpenter,@ShoyanJapaneseCarpenter,Shoyan Japanese Carpenter,532000,230,5,Veteran Japanese carpenter sharing traditional joinery and carpentry work firsthand.,joinery | carpentry | نجارة | งานไม้,UCdf5QHEpfrg3KydeT3iD2IQ,hands,furniture-woodworking,wave1,2026-09-14,scraper,230
https://www.youtube.com/@skintwoodguy,@skintwoodguy,David the SKINT Woodworker,3660,60,5,"Hand tool woodworking channel explicitly about repairing, making and restoring furniture on a budget with detailed process.",hand tool woodworking,UCkmfjfsbFFmb0LLvNVLZNyg,hands,furniture-woodworking,wave1,2026-09-14,scraper,60
https://www.youtube.com/@takenakamokko,@takenakamokko,-職人家具のある豊かな暮らし-竹中木工,209,74,5,Long-established Japanese furniture workshop channel emphasizing craftsmanship and skilled joinery process.,木工 | 家具作り,UCl-n-lMmUuWn62jTLOe89Qw,hands,furniture-woodworking,wave1,2026-09-14,scraper,74
https://www.youtube.com/@tenonstenors,@TenonsTenors,Tenons & Tenors,27000,123,5,Traditional woodworking channel explicitly focused on mortise and tenon joinery for furniture.,mortise and tenon,UCdj2SAg_GdgINhcXHTha2ZQ,hands,furniture-woodworking,wave1,2026-09-14,scraper,123
https://www.youtube.com/@thirdcoastcraftsman,@ThirdCoastCraftsman,Third Coast Craftsman,643000,118,5,"Dedicated hand tool woodworking channel with Japanese hand tools, style-focused bench work.",hand tool woodworking | งานไม้,UCXbYtx6rZlbTHg8zY9AFZ-g,hands,furniture-woodworking,wave1,2026-09-14,scraper,118
https://www.youtube.com/@timeggershighwheelwoodworks,@TimEggersHighwheelWoodworks,Tim Eggers' Highwheel Woodworks,28300,984,5,"Hand-tool woodworking channel teaching craftsmanship and multi-generational furniture skills, series-based build content.",hand tool woodworking | woodworking workshop,UCuRN8xiemncn2zAYGf92fwQ,hands,furniture-woodworking,wave1,2026-09-14,scraper,984
https://www.youtube.com/@traftonrogers8574,@traftonrogers8574,Trafton Rogers,166,124,5,"Hand-tools-only custom furniture maker running heirloom furniture business, dedicated build channel.",hand tool woodworking,UC1mzVf2n5PuQZigGz9hI4DQ,hands,furniture-woodworking,rest1,2026-09-14,scraper,124
https://www.youtube.com/@tvmakingasetoffurnituretv5622,@tvmakingasetoffurnituretv5622,家の家具全部作るTV / Making a set of Furniture TV,2060,60,5,DIY channel documenting the process of building a full set of home furniture from SPF lumber.,家具作り,UCMjlCNUsapnvyBWu7xafZtA,hands,furniture-woodworking,wave1,2026-09-14,scraper,60
https://www.youtube.com/@walkwoodfurniture,@WalkwoodFurniture,    Walkwood Furniture,164,75,5,Dedicated furniture restoration studio documenting full restoration journeys from assessment to finish.,furniture restoration,UCC2QNiovFmvqGiHARVfwlZQ,hands,furniture-woodworking,wave1,2026-09-14,scraper,75
https://www.youtube.com/@woodsend,@WoodsEnd,The Woods End Furniture Refinishing & Restoration,50,60,5,"Furniture refinishing and restoration channel, clear dedicated repair/restoration focus.",furniture restoration,UCxgBkGmYIgM8rFsM0eFo5Vw,hands,furniture-woodworking,wave1,2026-09-14,scraper,60
https://www.youtube.com/@%d9%85%d8%ad%d9%85%d8%af_%d8%b9%d8%b7%d9%8a%d8%a9,@%D9%85%D8%AD%D9%85%D8%AF_%D8%B9%D8%B7%D9%8A%D8%A9,تعالو نشوف,1350,60,5,"Channel explicitly making classical furniture by hand, no secrets format implies build process shown.",صناعة الأثاث,UCBCEopx6Ccu1n2DtM8x1PWg,hands,furniture-woodworking,rest1,2026-09-14,both,60
https://www.youtube.com/@%e5%8b%95%e7%94%bb%e5%ae%b6%e5%85%b7%e6%95%99%e5%ae%a4%e3%82%a6%e3%83%83%e3%83%89%e3%83%ad%e3%83%bc%e3%83%89,@%E5%8B%95%E7%94%BB%E5%AE%B6%E5%85%B7%E6%95%99%E5%AE%A4%E3%82%A6%E3%83%83%E3%83%89%E3%83%AD%E3%83%BC%E3%83%89,動画家具教室ウッドロード,31600,525,5,Japanese furniture school channel dedicated to teaching full furniture-making techniques via video.,木工 | 家具作り,UCovc9WoFrgxMuV1CexO7EMw,hands,furniture-woodworking,wave1,2026-09-14,both,525
https://www.youtube.com/@%ec%a0%9c%ec%a3%bc%ec%9d%b8%ed%85%8c%eb%a6%ac%ec%96%b4%eb%aa%a9%ea%b3%b5%ed%95%99%ec%9b%90,@%EC%A0%9C%EC%A3%BC%EC%9D%B8%ED%85%8C%EB%A6%AC%EC%96%B4%EB%AA%A9%EA%B3%B5%ED%95%99%EC%9B%90,사계인테리어목공기술학원,66,94,5,Woodworking/carpentry training academy filming practical bench sessions and student skill development.,목공,UCp1oqG9HtSk6W0uLcuFDuow,hands,furniture-woodworking,rest1,2026-09-14,both,123
https://www.youtube.com/@agjohnsonandson,@agjohnsonandson,A.G. Johnson & Son Furniture Restoration,927,69,5,Dedicated furniture restoration channel bringing beauty back to furniture pieces.,furniture restoration | furniture repair,UCsAqjfrQhvhcsjFSMFDKBeA,hands,furniture-woodworking,wave1,2026-09-14,both,69
https://www.youtube.com/@artdecofurniture,@ArtDecoFurniture,Art Deco Furniture,23600,76,5,Dedicated Art Deco furniture restoration channel following full restore/remake/repair process on camera.,furniture restoration | furniture repair,UC-p60OPSzeFHQ2ehRNwdwTg,hands,furniture-woodworking,wave1,2026-09-14,both,76
https://www.youtube.com/@ateliermateus,@AtelierMateus,Atelier Mateus,2950,82,5,"Official channel for a Lisbon woodworking/joinery shop, dedicated to joinery craft content.",joinery | stolarstwo,UCooF1i44tpu8dUmGqcflFwQ,hands,furniture-woodworking,wave1,2026-09-14,both,82
https://www.youtube.com/@bespokfurnituremaker,@BespokFurnitureMaker,Chippendale School of Furniture,1190,116,5,Dedicated furniture-making school teaching traditional and modern furniture craftsmanship with practical bench sessions.,furniture making,UC0SutKo7TsU9zETaqxhECUQ,hands,furniture-woodworking,wave1,2026-09-14,both,116
https://www.youtube.com/@boggsbench,@boggsbench,Brian Boggs: Boggs Bench educational woodworking,46800,107,5,"Chair-making educator teaching joinery, bandsaw technique and hand tool craftsmanship in depth.",joinery | نجارة,UCn4c8d117IJ66Ykr8hUfpEA,hands,furniture-woodworking,rest1,2026-09-14,both,107
https://www.youtube.com/@carlstammerjohn,@CarlStammerjohn,Carl Stammerjohn,5120,93,5,Retired custom furniture maker and hand-tool woodworking instructor teaching detailed furniture-building techniques.,furniture maker | hand tool woodworking,UCFdeZzfZUJT2MwRc2JuNthw,hands,furniture-woodworking,rest1,2026-09-14,both,93
https://www.youtube.com/@chadstanton,@ChadStanton,Chad Stanton,67700,157,5,"Professional furniture maker with period furniture credentials, dedicated woodworking channel offering free build videos.",furniture maker | stolarstwo,UCGWRn1mCzhO5wxc44Riow7Q,hands,furniture-woodworking,wave1,2026-09-14,both,157
https://www.youtube.com/@contextomarcenaria,@contextomarcenaria,CONTEXTO MARCENARIA,191,127,5,"Family marcenaria workshop filming daily furniture builds and lamina finishing, dedicated bench channel.",marcenaria,UCXh73OIL3WejINPnZSRCggQ,hands,furniture-woodworking,rest1,2026-09-14,both,305
https://www.youtube.com/@cosmobarbarofurniture,@cosmobarbarofurniture,Cosmo Barbaro Furniture,32100,361,5,Fine furniture maker channel explicitly showing hand and modern tool techniques merging craftsmanship and design.,furniture making | furniture maker | joinery | wood furniture making | carpenter work wooden furniture,UCwI6Bu9zFSKwMZrny4pz2Ag,hands,furniture-woodworking,wave1,2026-09-14,both,362
https://www.youtube.com/@cowdogcraftworks,@CowDogCraftWorks,Cow Dog Craft Works,21700,98,5,"Hand-tool woodworker focused on Japanese joinery and hand-cut joints, core furniture craftsmanship channel.",joinery | hand tool woodworking,UCzEvMf7bHEOg76Xs0c-CrRQ,hands,furniture-woodworking,rest1,2026-09-14,both,98
https://www.youtube.com/@cravenconservation,@Cravenconservation,Bill Ratcliffe - Woodworking & Furniture Crafts,2010,116,5,"Qualified furniture conservator/maker running courses, filming making projects and restoration tutorials step by step.",furniture making | furniture restoration | woodworking | cabinet making | hand tool woodworking | wood furniture making,UCqBFwKxtMUo99pl-Z-ondSw,hands,furniture-woodworking,wave1,2026-09-14,both,116
https://www.youtube.com/@dorianbracht,@DorianBracht,Dorian Bracht,192000,83,5,Furniture designer/craftsman channel dedicated to joinery and furniture making from Berlin workshop.,joinery | dovetail joint,UCRGV5YMWtS0RR-SfJ2XU-8A,hands,furniture-woodworking,wave1,2026-09-14,both,83
https://www.youtube.com/@dylaniwakuni,@dylaniwakuni,Dylan Iwakuni,193000,121,5,"Japanese traditional carpenter sharing hand-cut joinery and woodworking projects, dedicated craft channel.",木工 | hand tool woodworking,UCGRCOkx_PSVhvuaVVkgMWZQ,hands,furniture-woodworking,wave1,2026-09-14,both,121
https://www.youtube.com/@finewoodworkingofsc,@Finewoodworkingofsc,Fine Woodworking of South Carolina,1980,121,5,Dedicated fine furniture maker channel emphasizing hand tool work and detailed builds honoring 18th-century craftsmanship.,fine woodworking | carpentry | hand tool woodworking,UCRnRGl38GimyZ6sPjpL3FFA,hands,furniture-woodworking,rest1,2026-09-14,both,121
https://www.youtube.com/@germanperairewoodworking,@germanperairewoodworking,Germán Peraire Woodworking,17800,303,5,Barcelona furniture maker and teacher covering joinery through furniture making with courses.,furniture maker | joinery | hand tool woodworking | wood furniture making,UCnAnKbXsOCnLe63YeSrWpJw,hands,furniture-woodworking,rest1,2026-09-14,both,304
https://www.youtube.com/@hansjoinery,@hansjoinery,Han's Joinery,2220,67,5,Dedicated traditional Taiwanese joinery channel demonstrating hand-cut joints used in furniture making.,furniture making | joinery | mortise and tenon,UCODfOPp6fpc8irLZMn0cs1w,hands,furniture-woodworking,wave1,2026-09-14,both,67
https://www.youtube.com/@heritagewoodschool,@Heritagewoodschool,Heritage School of Woodworking,43100,89,5,Dedicated hand tool woodworking school with practical classes and courses on fine furniture craft.,hand tool woodworking | joinery | dovetail joint | نجارة,UC5mkSGeO9Q3NPWViPT_NP_w,hands,furniture-woodworking,rest1,2026-09-14,both,89
https://www.youtube.com/@ishitanifurniture,@ISHITANIFURNITURE,ISHITANI FURNITURE,612000,134,5,Dedicated made-to-order furniture maker channel documenting the full furniture-building process.,furniture maker | cabinet making | wood furniture making | carpenter work wooden furniture | 木工,UC7FkqjV8SU5I8FCHXQSQe9Q,hands,furniture-woodworking,wave1,2026-09-14,both,134
https://www.youtube.com/@javierhern%c3%a1ndezcarpinter%c3%ada,@JavierHern%C3%A1ndezCarpinter%C3%ADa, Javier Hernández Carpintería ,117,140,5,Spanish carpentry channel explicitly showing the real process of custom furniture-making and restoration.,carpinter | carpintería,UCcWoWhQLnYOPkQkKatAXMmg,hands,furniture-woodworking,wave1,2026-09-14,both,443
https://www.youtube.com/@johnbearwoodworks,@JohnBearWoodworks,John Bear Woodworks & Furniture Restoration,18500,72,5,Dedicated furniture restoration and repair channel with refinishing and woodworking tips.,furniture restoration | furniture repair,UCv6NHEIRL_pqjlocjh6rebg,hands,furniture-woodworking,wave1,2026-09-14,both,72
https://www.youtube.com/@johnsonrestoration,@johnsonrestoration,Thomas Johnson Antique Furniture Restoration,170000,363,5,Dedicated antique furniture restoration channel documenting professional repair work since 1979.,furniture restoration | furniture repair | antique clock restoration | vintage clock repair,UCd8v3SbzGP9_wuSOr_xk_eA,hands,furniture-woodworking,wave1,2026-09-14,both,363
https://www.youtube.com/@laxswoodworkingjourney,@laxswoodworkingjourney,Lax's woodworking journey,193,132,5,Hand-tool woodworker documenting start-to-finish furniture builds with traditional methods and craftsmanship focus.,hand tool woodworking,UCgWbh55MAiovH93knE03THQ,hands,furniture-woodworking,rest1,2026-09-14,both,133
https://www.youtube.com/@madebyraphael,@Madebyraphael,Madebyraphael,133000,89,5,"Dedicated furniture restoration channel covering structural repair, refinishing and conservation techniques.",furniture restoration | furniture repair | làm mộc | งานไม้,UCkE6VP6AgD5KOp1ZF39nxGQ,hands,furniture-woodworking,wave1,2026-09-14,both,89
https://www.youtube.com/@mccluskeyrestorations,@McCluskeyRestorations,McCluskey Restorations,20100,55,5,Dedicated antique/vintage furniture restoration channel with full projects and refinishing techniques shown.,furniture restoration | furniture repair,UC-xQrj8NKF-hKkYhFfULr9Q,hands,furniture-woodworking,rest1,2026-09-14,both,55
https://www.youtube.com/@mebelurok,@mebelurok,Кравцов Мебель,49200,90,5,Furniture maker teaching cabinet/corpus furniture building tutorials from professional 15-year business.,мебель своими руками,UC1whiEpNIXPP7NHIZfVbYDQ,hands,furniture-woodworking,wave1,2026-09-14,both,90
https://www.youtube.com/@mikefarrington,@MikeFarrington,Mike Farrington,242000,90,5,Professional one-man cabinet and furniture shop filming customer projects and shop builds start to finish.,cabinet making | woodworking | نجارة | งานไม้,UCAlXNfT2OV6CPu4ZQQmBmkQ,hands,furniture-woodworking,wave1,2026-09-14,both,90
https://www.youtube.com/@monkeyboysworkshop,@monkeyboysworkshop,Monkey Boys Workshop,16800,69,5,"Full-time furniture maker showing real solid wood furniture builds, shop process, wins and mistakes from garage workshop.",furniture maker | wood furniture | woodworking workshop,UC8qeMH7AsusAZGyebUoHBOQ,hands,furniture-woodworking,wave1,2026-09-14,both,69
https://www.youtube.com/@myswoodking,@MYSWoodKing,MYS Wood King,26,58,5,Dedicated no-talking furniture-making channel showing complete builds start to finish with workshop sounds.,furniture making | wood furniture making,UCcqEFnitajHDaDEokE1VXuw,hands,furniture-woodworking,wave1,2026-09-14,both,64
https://www.youtube.com/@mzswoodwork,@MZSwoodwork,MZS woodwork,144000,275,5,Professional carpenter sharing step-by-step furniture and carpentry tutorials in Hindi.,furniture making | furniture making Hindi,UC4tTx7zTWhBLUG7NeYbSZug,hands,furniture-woodworking,rest1,2026-09-14,both,275
https://www.youtube.com/@newyankeeworkshop,@newyankeeworkshop,The New Yankee Workshop,230000,264,5,Classic dedicated furniture-making show with Norm Abram building furniture step-by-step in his workshop.,furniture making | woodworking | woodworking workshop,UCnWRRwGB6-QZ9rxcWifx5Lg,hands,furniture-woodworking,wave1,2026-09-14,both,264
https://www.youtube.com/@nickjamesfurnituremaker,@NickJamesFurnitureMaker,Nick James Furniture Maker,27800,170,5,Dedicated furniture maker channel showing handmade and machine techniques from his workshop.,furniture maker | furniture making | wood furniture making,UCHaOLWG1vytYb17-8bVj5bA,hands,furniture-woodworking,wave1,2026-09-14,both,170
https://www.youtube.com/@nkdesignfurniture,@nkdesignfurniture,NK Design Furniture Maker,135,128,5,Channel explicitly shows how furniture is made process from start to finish plus design ideas.,furniture making | ebanistería,UCXqS80GaOh9EjWnKkmmUzhg,hands,furniture-woodworking,rest1,2026-09-14,both,128
https://www.youtube.com/@od_form,@od_form,od form,155000,443,5,"Dedicated woodworking channel covering box making, joinery and full furniture builds with tutorials.",furniture making | joinery | làm mộc | งานไม้,UCTBVK8fklo3qMQdeIUG9vBw,hands,furniture-woodworking,wave1,2026-09-14,both,443
https://www.youtube.com/@pdparry,@pdparry,Peter Parry,245,50,5,Hand-tool furniture restoration and repurposing channel documenting full build process including mistakes.,furniture making | hand tool woodworking | dovetail joint,UCwNuo24GLRry4fYyIr84RKw,hands,furniture-woodworking,rest1,2026-09-14,both,50
https://www.youtube.com/@peterseftonfurnitureschool,@PeterSeftonFurnitureSchool,Peter Sefton Furniture School,3150,55,5,Dedicated furniture school run by master craftsman teaching bespoke furniture making and joinery skills.,furniture making | furniture maker | wood furniture making | stolarstwo,UCx8uEg9omJX91Py9o2Ryoqg,hands,furniture-woodworking,rest1,2026-09-14,both,55
https://www.youtube.com/@pjwwoodworks,@pjwwoodworks,PJW WoodWorks,299,97,5,Experienced woodworker covering joinery through furniture making processes start to finish.,furniture making | joinery | wood furniture making,UCPDt_pH1U0L5y8ERiosLiUw,hands,furniture-woodworking,rest1,2026-09-14,both,97
https://www.youtube.com/@procabinetmaker.workshop,@ProCabinetMaker.workshop,ProCabinetMaker,203,51,5,"Dedicated cabinet-making workshop channel showing real assembly, drawer fitting and joinery on camera.",cabinet making | ebanistería,UCER2weTWms6BpZExZIjH9mQ,hands,furniture-woodworking,wave1,2026-09-14,both,117
https://www.youtube.com/@ronvalic1973,@ronvalic1973,Ron Valic The Furniture Restore Guy,2580,559,5,"Professional furniture repair business since 1978 restoring chairs, desks and tables on camera.",furniture repair | furniture restoration,UChQ1b38QlObJx9E2wQLH8Pw,hands,furniture-woodworking,wave1,2026-09-14,both,559
https://www.youtube.com/@rubankovru,@rubankovru,Rubankov,114000,572,5,"Dedicated carpentry school and shop channel with masterclasses, festivals and hands-on joinery instruction.",столярн | 木工,UC2NN5GqAjQ4vsmXEg7Xf6PA,hands,furniture-woodworking,rest1,2026-09-14,both,572
https://www.youtube.com/@salahart-up3dn,@SalahArt-up3dn,The Egyptian Carpenter,1620,99,5,Professional carpenter channel explicitly showing detailed furniture-making process from design to build.,furniture making | صناعة الأثاث,UCR6sdNKGEncoNBf-SQtq0Iw,hands,furniture-woodworking,wave1,2026-09-14,both,99
https://www.youtube.com/@sambeaufordwoodshop,@sambeaufordwoodshop,Sam Beauford Woodworking Institute,1170,82,5,"Accredited hands-on woodworking trade school teaching furniture design, joinery and timber framing courses.",furniture making | joinery,UCPwes_HgZRA6Lr2-qxMLD0Q,hands,furniture-woodworking,wave1,2026-09-14,both,82
https://www.youtube.com/@sawyerdesign,@SawyerDesign,Sawyer Design,136000,59,5,"Custom furniture maker in Oregon garage, dedicated one-person furniture-building channel.",furniture maker | building a table | muebles de madera,UClHbbcGtRkHMLwUwrn7eErQ,hands,furniture-woodworking,wave1,2026-09-14,both,59
https://www.youtube.com/@sfebanista,@sfebanista,Salvador Flores Ebanista,9700,83,5,"Ebanista channel dedicated to furniture, projects, courses and woodworking methods and philosophy.",ebanister | ebanistería,UCNdXS9gvLiZ1I_EM3th0R1Q,hands,furniture-woodworking,rest1,2026-09-14,both,83
https://www.youtube.com/@situkangkayuds,@situkangkayuDs,si Tukang kayu Ds,784,179,5,"Titles show dowel fitting, chair building, mortise holes and lock installation—clear step-by-step furniture joinery.",tukang kayu | membuat furniture kayu,UCB8DbJBNYWIOofZXLT-zkSA,hands,furniture-woodworking,rest1,2026-09-14,both,304
https://www.youtube.com/@smallshoplife,@smallshoplife,Design Creations Woodworking ,14700,231,5,"Custom furniture studio filming full builds start to finish with traditional joinery, no CNC shortcuts.",joinery | woodworking workshop,UCvgxSm5GMmE5Y5hKo7Cf6YA,hands,furniture-woodworking,wave1,2026-09-14,both,231
